ID,대출등급
TEST_00120,C
TEST_00121,B
TEST_00122,C
TEST_00123,C
TEST_00124,C
TEST_00125,B
TEST_00126,E
TEST_00127,C
TEST_00128,A
TEST_00129,A
TEST_00130,C
TEST_00131,A
TEST_00132,C
TEST_00133,A
TEST_00134,B
TEST_00135,B
TEST_00136,B
TEST_00137,C
TEST_00138,B
TEST_00139,C
TEST_00140,A
TEST_00141,A
TEST_00142,B
TEST_00143,D
TEST_00144,B
TEST_00145,A
TEST_00146,C
TEST_00147,C
TEST_00148,A
TEST_00149,A
TEST_00150,C
TEST_00151,C
TEST_00152,C
TEST_00153,C
TEST_00154,A
TEST_00155,C
TEST_00156,B
TEST_00157,C
TEST_00158,C
TEST_00159,B
TEST_00160,C
TEST_00161,C
TEST_00162,D
TEST_00163,C
TEST_00164,C
TEST_00165,E
TEST_00166,C
TEST_00167,E
TEST_00168,D
TEST_00169,E
TEST_00170,C
TEST_00171,C
TEST_00172,E
TEST_00173,B
TEST_00174,A
TEST_00175,B
TEST_00176,B
TEST_00177,A
TEST_00178,C
TEST_00179,B
TEST_00180,C
TEST_00181,C
TEST_00182,B
TEST_00183,A
TEST_00184,A
TEST_00185,B
TEST_00186,B
TEST_00187,A
TEST_00188,C
TEST_00189,E
TEST_00190,C
TEST_00191,C
TEST_00192,D
TEST_00193,C
TEST_00194,C
TEST_00195,C
TEST_00196,B
TEST_00197,A
TEST_00198,B
TEST_00199,A
TEST_00200,A
TEST_00201,C
TEST_00202,A
TEST_00203,A
TEST_00204,C
TEST_00205,C
TEST_00206,C
TEST_00207,C
TEST_00208,B
TEST_00209,C
TEST_00210,E
TEST_00211,A
TEST_00212,B
TEST_00213,B
TEST_00214,B
TEST_00215,B
TEST_00216,D
TEST_00217,B
TEST_00218,E
TEST_00219,C
TEST_00220,B
TEST_00221,A
TEST_00222,B
TEST_00223,C
TEST_00224,A
TEST_00225,A
TEST_00226,C
TEST_00227,C
TEST_00228,C
TEST_00229,C
TEST_00230,A
TEST_00231,E
TEST_00232,C
TEST_00233,A
TEST_00234,B
TEST_00235,C
TEST_00236,A
TEST_00237,C
TEST_00238,C
TEST_00239,A
TEST_00240,B
TEST_00241,A
TEST_00242,B
TEST_00243,A
TEST_00244,B
TEST_00245,C
TEST_00246,C
TEST_00247,A
TEST_00248,B
TEST_00249,C
TEST_00250,C
TEST_00251,A
TEST_00252,B
TEST_00253,A
TEST_00254,C
TEST_00255,B
TEST_00256,C
TEST_00257,A
TEST_00258,A
TEST_00259,A
TEST_00260,C
TEST_00261,B
TEST_00262,C
TEST_00263,B
TEST_00264,A
TEST_00265,A
TEST_00266,B
TEST_00267,E
TEST_00268,A
TEST_00269,C
TEST_00270,C
TEST_00271,B
TEST_00272,B
TEST_00273,C
TEST_00274,E
TEST_00275,C
TEST_00276,A
TEST_00277,B
TEST_00278,A
TEST_00279,E
TEST_00280,C
TEST_00281,A
TEST_00282,B
TEST_00283,A
TEST_00284,C
TEST_00285,B
TEST_00286,C
TEST_00287,C
TEST_00288,A
TEST_00289,A
TEST_00290,C
TEST_00291,A
TEST_00292,B
TEST_00293,B
TEST_00294,C
TEST_00295,A
TEST_00296,A
TEST_00297,C
TEST_00298,C
TEST_00299,A
TEST_00300,C
TEST_00301,A
TEST_00302,A
TEST_00303,C
TEST_00304,B
TEST_00305,A
TEST_00306,C
TEST_00307,B
TEST_00308,C
TEST_00309,C
TEST_00310,D
TEST_00311,B
TEST_00312,C
TEST_00313,C
TEST_00314,B
TEST_00315,A
TEST_00316,C
TEST_00317,A
TEST_00318,A
TEST_00319,C
TEST_00320,C
TEST_00321,B
TEST_00322,C
TEST_00323,C
TEST_00324,B
TEST_00325,B
TEST_00326,A
TEST_00327,B
TEST_00328,C
TEST_00329,C
TEST_00330,A
TEST_00331,C
TEST_00332,C
TEST_00333,C
TEST_00334,A
TEST_00335,A
TEST_00336,A
TEST_00337,A
TEST_00338,C
TEST_00339,B
TEST_00340,B
TEST_00341,C
TEST_00342,C
TEST_00343,C
TEST_00344,C
TEST_00345,B
TEST_00346,C
TEST_00347,C
TEST_00348,E
TEST_00349,A
TEST_00350,A
TEST_00351,A
TEST_00352,C
TEST_00353,C
TEST_00354,B
TEST_00355,C
TEST_00356,C
TEST_00357,C
TEST_00358,C
TEST_00359,A
TEST_00360,C
TEST_00361,C
TEST_00362,C
TEST_00363,B
TEST_00364,B
TEST_00365,A
TEST_00366,A
TEST_00367,B
TEST_00368,C
TEST_00369,C
TEST_00370,E
TEST_00371,A
TEST_00372,D
TEST_00373,B
TEST_00374,C
TEST_00375,A
TEST_00376,A
TEST_00377,A
TEST_00378,C
TEST_00379,A
TEST_00380,C
TEST_00381,A
TEST_00382,E
TEST_00383,A
TEST_00384,A
TEST_00385,A
TEST_00386,C
TEST_00387,B
TEST_00388,A
TEST_00389,A
TEST_00390,C
TEST_00391,C
TEST_00392,B
TEST_00393,A
TEST_00394,B
TEST_00395,D
TEST_00396,B
TEST_00397,B
TEST_00398,B
TEST_00399,A
TEST_00400,B
TEST_00401,E
TEST_00402,A
TEST_00403,C
TEST_00404,B
TEST_00405,B
TEST_00406,B
TEST_00407,A
TEST_00408,A
TEST_00409,A
TEST_00410,B
TEST_00411,A
TEST_00412,B
TEST_00413,A
TEST_00414,C
TEST_00415,A
TEST_00416,C
TEST_00417,C
TEST_00418,B
TEST_00419,C
TEST_00420,C
TEST_00421,D
TEST_00422,C
TEST_00423,E
TEST_00424,A
TEST_00425,B
TEST_00426,D
TEST_00427,A
TEST_00428,B
TEST_00429,A
TEST_00430,A
TEST_00431,A
TEST_00432,B
TEST_00433,C
TEST_00434,C
TEST_00435,B
TEST_00436,A
TEST_00437,B
TEST_00438,B
TEST_00439,B
TEST_00440,E
TEST_00441,C
TEST_00442,C
TEST_00443,B
TEST_00444,C
TEST_00445,B
TEST_00446,B
TEST_00447,D
TEST_00448,D
TEST_00449,A
TEST_00450,C
TEST_00451,C
TEST_00452,C
TEST_00453,C
TEST_00454,C
TEST_00455,D
TEST_00456,E
TEST_00457,B
TEST_00458,D
TEST_00459,C
TEST_00460,C
TEST_00461,C
TEST_00462,C
TEST_00463,C
TEST_00464,A
TEST_00465,B
TEST_00466,B
TEST_00467,A
TEST_00468,B
TEST_00469,A
TEST_00470,A
TEST_00471,C
TEST_00472,C
TEST_00473,C
TEST_00474,B
TEST_00475,A
TEST_00476,B
TEST_00477,C
TEST_00478,A
TEST_00479,B
TEST_00480,A
TEST_00481,C
TEST_00482,C
TEST_00483,C
TEST_00484,B
TEST_00485,C
TEST_00486,A
TEST_00487,C
TEST_00488,D
TEST_00489,D
TEST_00490,C
TEST_00491,B
TEST_00492,B
TEST_00493,C
TEST_00494,B
TEST_00495,B
TEST_00496,B
TEST_00497,B
TEST_00498,C
TEST_00499,C
TEST_00500,D
TEST_00501,B
TEST_00502,A
TEST_00503,C
TEST_00504,B
TEST_00505,A
TEST_00506,C
TEST_00507,B
TEST_00508,B
TEST_00509,D
TEST_00510,C
TEST_00511,C
TEST_00512,C
TEST_00513,A
TEST_00514,B
TEST_00515,C
TEST_00516,A
TEST_00517,B
TEST_00518,E
TEST_00519,B
TEST_00520,C
TEST_00521,C
TEST_00522,B
TEST_00523,B
TEST_00524,A
TEST_00525,A
TEST_00526,A
TEST_00527,C
TEST_00528,B
TEST_00529,B
TEST_00530,C
TEST_00531,C
TEST_00532,A
TEST_00533,A
TEST_00534,A
TEST_00535,A
TEST_00536,C
TEST_00537,C
TEST_00538,A
TEST_00539,C
TEST_00540,A
TEST_00541,A
TEST_00542,B
TEST_00543,C
TEST_00544,C
TEST_00545,B
TEST_00546,B
TEST_00547,D
TEST_00548,C
TEST_00549,B
TEST_00550,C
TEST_00551,A
TEST_00552,B
TEST_00553,A
TEST_00554,B
TEST_00555,E
TEST_00556,B
TEST_00557,C
TEST_00558,A
TEST_00559,A
TEST_00560,C
TEST_00561,B
TEST_00562,B
TEST_00563,C
TEST_00564,C
TEST_00565,C
TEST_00566,B
TEST_00567,A
TEST_00568,A
TEST_00569,B
TEST_00570,B
TEST_00571,B
TEST_00572,A
TEST_00573,D
TEST_00574,D
TEST_00575,B
TEST_00576,C
TEST_00577,B
TEST_00578,A
TEST_00579,A
TEST_00580,A
TEST_00581,C
TEST_00582,A
TEST_00583,C
TEST_00584,C
TEST_00585,C
TEST_00586,C
TEST_00587,A
TEST_00588,A
TEST_00589,E
TEST_00590,C
TEST_00591,C
TEST_00592,C
TEST_00593,C
TEST_00594,B
TEST_00595,C
TEST_00596,A
TEST_00597,C
TEST_00598,C
TEST_00599,C
TEST_00600,A
TEST_00601,B
TEST_00602,C
TEST_00603,B
TEST_00604,C
TEST_00605,B
TEST_00606,A
TEST_00607,D
TEST_00608,E
TEST_00609,A
TEST_00610,B
TEST_00611,B
TEST_00612,C
TEST_00613,B
TEST_00614,C
TEST_00615,C
TEST_00616,C
TEST_00617,C
TEST_00618,C
TEST_00619,C
TEST_00620,C
TEST_00621,A
TEST_00622,C
TEST_00623,B
TEST_00624,C
TEST_00625,B
TEST_00626,B
TEST_00627,B
TEST_00628,A
TEST_00629,E
TEST_00630,A
TEST_00631,A
TEST_00632,A
TEST_00633,A
TEST_00634,B
TEST_00635,C
TEST_00636,E
TEST_00637,E
TEST_00638,A
TEST_00639,C
TEST_00640,D
TEST_00641,C
TEST_00642,C
TEST_00643,C
TEST_00644,A
TEST_00645,C
TEST_00646,D
TEST_00647,A
TEST_00648,A
TEST_00649,C
TEST_00650,A
TEST_00651,C
TEST_00652,B
TEST_00653,C
TEST_00654,B
TEST_00655,A
TEST_00656,C
TEST_00657,C
TEST_00658,A
TEST_00659,B
TEST_00660,C
TEST_00661,D
TEST_00662,B
TEST_00663,C
TEST_00664,C
TEST_00665,A
TEST_00666,A
TEST_00667,C
TEST_00668,C
TEST_00669,C
TEST_00670,D
TEST_00671,C
TEST_00672,A
TEST_00673,C
TEST_00674,C
TEST_00675,B
TEST_00676,C
TEST_00677,D
TEST_00678,A
TEST_00679,C
TEST_00680,A
TEST_00681,A
TEST_00682,A
TEST_00683,A
TEST_00684,B
TEST_00685,B
TEST_00686,A
TEST_00687,D
TEST_00688,C
TEST_00689,A
TEST_00690,E
TEST_00691,A
TEST_00692,C
TEST_00693,E
TEST_00694,B
TEST_00695,A
TEST_00696,A
TEST_00697,D
TEST_00698,B
TEST_00699,C
TEST_00700,C
TEST_00701,B
TEST_00702,C
TEST_00703,E
TEST_00704,C
TEST_00705,B
TEST_00706,C
TEST_00707,A
TEST_00708,C
TEST_00709,C
TEST_00710,D
TEST_00711,C
TEST_00712,A
TEST_00713,B
TEST_00714,B
TEST_00715,C
TEST_00716,B
TEST_00717,A
TEST_00718,A
TEST_00719,A
TEST_00720,C
TEST_00721,A
TEST_00722,C
TEST_00723,C
TEST_00724,C
TEST_00725,C
TEST_00726,C
TEST_00727,B
TEST_00728,A
TEST_00729,C
TEST_00730,A
TEST_00731,D
TEST_00732,C
TEST_00733,C
TEST_00734,B
TEST_00735,C
TEST_00736,D
TEST_00737,A
TEST_00738,C
TEST_00739,B
TEST_00740,B
TEST_00741,C
TEST_00742,C
TEST_00743,C
TEST_00744,A
TEST_00745,C
TEST_00746,B
TEST_00747,B
TEST_00748,C
TEST_00749,B
TEST_00750,B
TEST_00751,A
TEST_00752,A
TEST_00753,B
TEST_00754,A
TEST_00755,A
TEST_00756,C
TEST_00757,B
TEST_00758,B
TEST_00759,C
TEST_00760,B
TEST_00761,A
TEST_00762,C
TEST_00763,B
TEST_00764,C
TEST_00765,B
TEST_00766,C
TEST_00767,C
TEST_00768,E
TEST_00769,A
TEST_00770,A
TEST_00771,B
TEST_00772,B
TEST_00773,D
TEST_00774,B
TEST_00775,C
TEST_00776,C
TEST_00777,B
TEST_00778,A
TEST_00779,B
TEST_00780,B
TEST_00781,C
TEST_00782,C
TEST_00783,D
TEST_00784,A
TEST_00785,A
TEST_00786,A
TEST_00787,A
TEST_00788,D
TEST_00789,A
TEST_00790,B
TEST_00791,C
TEST_00792,C
TEST_00793,C
TEST_00794,C
TEST_00795,C
TEST_00796,C
TEST_00797,B
TEST_00798,A
TEST_00799,C
TEST_00800,E
TEST_00801,C
TEST_00802,C
TEST_00803,B
TEST_00804,D
TEST_00805,B
TEST_00806,A
TEST_00807,C
TEST_00808,B
TEST_00809,B
TEST_00810,A
TEST_00811,C
TEST_00812,C
TEST_00813,C
TEST_00814,D
TEST_00815,A
TEST_00816,D
TEST_00817,A
TEST_00818,C
TEST_00819,C
TEST_00820,C
TEST_00821,A
TEST_00822,C
TEST_00823,A
TEST_00824,B
TEST_00825,A
TEST_00826,C
TEST_00827,C
TEST_00828,C
TEST_00829,A
TEST_00830,A
TEST_00831,C
TEST_00832,C
TEST_00833,A
TEST_00834,B
TEST_00835,A
TEST_00836,C
TEST_00837,D
TEST_00838,B
TEST_00839,A
TEST_00840,A
TEST_00841,C
TEST_00842,B
TEST_00843,A
TEST_00844,C
TEST_00845,B
TEST_00846,A
TEST_00847,A
TEST_00848,A
TEST_00849,B
TEST_00850,B
TEST_00851,B
TEST_00852,C
TEST_00853,E
TEST_00854,C
TEST_00855,A
TEST_00856,D
TEST_00857,A
TEST_00858,C
TEST_00859,B
TEST_00860,A
TEST_00861,A
TEST_00862,C
TEST_00863,A
TEST_00864,C
TEST_00865,A
TEST_00866,B
TEST_00867,C
TEST_00868,B
TEST_00869,C
TEST_00870,C
TEST_00871,A
TEST_00872,B
TEST_00873,A
TEST_00874,A
TEST_00875,A
TEST_00876,C
TEST_00877,C
TEST_00878,C
TEST_00879,A
TEST_00880,C
TEST_00881,C
TEST_00882,A
TEST_00883,C
TEST_00884,A
TEST_00885,D
TEST_00886,A
TEST_00887,A
TEST_00888,C
TEST_00889,B
TEST_00890,A
TEST_00891,A
TEST_00892,A
TEST_00893,B
TEST_00894,D
TEST_00895,E
TEST_00896,B
TEST_00897,C
TEST_00898,C
TEST_00899,C
TEST_00900,C
TEST_00901,B
TEST_00902,B
TEST_00903,A
TEST_00904,C
TEST_00905,B
TEST_00906,B
TEST_00907,C
TEST_00908,B
TEST_00909,A
TEST_00910,B
TEST_00911,B
TEST_00912,A
TEST_00913,A
TEST_00914,A
TEST_00915,C
TEST_00916,C
TEST_00917,D
TEST_00918,C
TEST_00919,E
TEST_00920,B
TEST_00921,C
TEST_00922,C
TEST_00923,C
TEST_00924,B
TEST_00925,C
TEST_00926,E
TEST_00927,C
TEST_00928,C
TEST_00929,A
TEST_00930,B
TEST_00931,C
TEST_00932,C
TEST_00933,C
TEST_00934,C
TEST_00935,C
TEST_00936,C
TEST_00937,E
TEST_00938,C
TEST_00939,A
TEST_00940,A
TEST_00941,A
TEST_00942,C
TEST_00943,C
TEST_00944,A
TEST_00945,A
TEST_00946,A
TEST_00947,A
TEST_00948,A
TEST_00949,B
TEST_00950,C
TEST_00951,C
TEST_00952,C
TEST_00953,C
TEST_00954,B
TEST_00955,D
TEST_00956,B
TEST_00957,B
TEST_00958,E
TEST_00959,C
TEST_00960,A
TEST_00961,C
TEST_00962,B
TEST_00963,A
TEST_00964,B
TEST_00965,B
TEST_00966,A
TEST_00967,D
TEST_00968,B
TEST_00969,A
TEST_00970,C
TEST_00971,A
TEST_00972,B
TEST_00973,A
TEST_00974,B
TEST_00975,C
TEST_00976,A
TEST_00977,B
TEST_00978,B
TEST_00979,A
TEST_00980,A
TEST_00981,C
TEST_00982,B
TEST_00983,B
TEST_00984,B
TEST_00985,B
TEST_00986,A
TEST_00987,B
TEST_00988,B
TEST_00989,B
TEST_00990,D
TEST_00991,B
TEST_00992,B
TEST_00993,A
TEST_00994,A
TEST_00995,B
TEST_00996,A
TEST_00997,B
TEST_00998,A
TEST_00999,C
TEST_01000,A
TEST_01001,A
TEST_01002,A
TEST_01003,A
TEST_01004,C
TEST_01005,A
TEST_01006,C
TEST_01007,C
TEST_01008,A
TEST_01009,C
TEST_01010,D
TEST_01011,A
TEST_01012,A
TEST_01013,C
TEST_01014,A
TEST_01015,B
TEST_01016,C
TEST_01017,A
TEST_01018,B
TEST_01019,C
TEST_01020,A
TEST_01021,B
TEST_01022,D
TEST_01023,A
TEST_01024,C
TEST_01025,A
TEST_01026,A
TEST_01027,B
TEST_01028,B
TEST_01029,A
TEST_01030,A
TEST_01031,C
TEST_01032,A
TEST_01033,A
TEST_01034,B
TEST_01035,E
TEST_01036,D
TEST_01037,A
TEST_01038,A
TEST_01039,B
TEST_01040,C
TEST_01041,A
TEST_01042,B
TEST_01043,C
TEST_01044,D
TEST_01045,A
TEST_01046,C
TEST_01047,A
TEST_01048,B
TEST_01049,B
TEST_01050,A
TEST_01051,D
TEST_01052,C
TEST_01053,A
TEST_01054,A
TEST_01055,C
TEST_01056,A
TEST_01057,C
TEST_01058,C
TEST_01059,B
TEST_01060,C
TEST_01061,A
TEST_01062,B
TEST_01063,C
TEST_01064,C
TEST_01065,B
TEST_01066,D
TEST_01067,C
TEST_01068,A
TEST_01069,C
TEST_01070,C
TEST_01071,D
TEST_01072,A
TEST_01073,B
TEST_01074,B
TEST_01075,A
TEST_01076,C
TEST_01077,A
TEST_01078,B
TEST_01079,C
TEST_01080,A
TEST_01081,D
TEST_01082,B
TEST_01083,B
TEST_01084,B
TEST_01085,C
TEST_01086,B
TEST_01087,B
TEST_01088,C
TEST_01089,C
TEST_01090,D
TEST_01091,B
TEST_01092,D
TEST_01093,B
TEST_01094,C
TEST_01095,C
TEST_01096,B
TEST_01097,A
TEST_01098,C
TEST_01099,C
TEST_01100,B
TEST_01101,B
TEST_01102,B
TEST_01103,A
TEST_01104,C
TEST_01105,E
TEST_01106,C
TEST_01107,B
TEST_01108,A
TEST_01109,C
TEST_01110,A
TEST_01111,A
TEST_01112,B
TEST_01113,A
TEST_01114,B
TEST_01115,C
TEST_01116,D
TEST_01117,D
TEST_01118,A
TEST_01119,C
TEST_01120,E
TEST_01121,C
TEST_01122,C
TEST_01123,B
TEST_01124,B
TEST_01125,E
TEST_01126,C
TEST_01127,A
TEST_01128,A
TEST_01129,B
TEST_01130,C
TEST_01131,B
TEST_01132,E
TEST_01133,C
TEST_01134,A
TEST_01135,A
TEST_01136,C
TEST_01137,C
TEST_01138,C
TEST_01139,A
TEST_01140,A
TEST_01141,C
TEST_01142,C
TEST_01143,E
TEST_01144,C
TEST_01145,C
TEST_01146,C
TEST_01147,B
TEST_01148,C
TEST_01149,C
TEST_01150,B
TEST_01151,A
TEST_01152,A
TEST_01153,C
TEST_01154,C
TEST_01155,C
TEST_01156,C
TEST_01157,D
TEST_01158,B
TEST_01159,C
TEST_01160,A
TEST_01161,C
TEST_01162,C
TEST_01163,A
TEST_01164,A
TEST_01165,B
TEST_01166,B
TEST_01167,B
TEST_01168,C
TEST_01169,B
TEST_01170,A
TEST_01171,A
TEST_01172,A
TEST_01173,C
TEST_01174,A
TEST_01175,A
TEST_01176,D
TEST_01177,C
TEST_01178,C
TEST_01179,B
TEST_01180,C
TEST_01181,A
TEST_01182,C
TEST_01183,C
TEST_01184,B
TEST_01185,B
TEST_01186,B
TEST_01187,A
TEST_01188,C
TEST_01189,A
TEST_01190,B
TEST_01191,A
TEST_01192,C
TEST_01193,D
TEST_01194,C
TEST_01195,C
TEST_01196,A
TEST_01197,C
TEST_01198,D
TEST_01199,A
TEST_01200,A
TEST_01201,B
TEST_01202,C
TEST_01203,B
TEST_01204,B
TEST_01205,C
TEST_01206,C
TEST_01207,A
TEST_01208,C
TEST_01209,C
TEST_01210,A
TEST_01211,C
TEST_01212,A
TEST_01213,C
TEST_01214,C
TEST_01215,C
TEST_01216,C
TEST_01217,A
TEST_01218,B
TEST_01219,B
TEST_01220,A
TEST_01221,C
TEST_01222,E
TEST_01223,C
TEST_01224,A
TEST_01225,B
TEST_01226,C
TEST_01227,C
TEST_01228,A
TEST_01229,B
TEST_01230,B
TEST_01231,B
TEST_01232,C
TEST_01233,A
TEST_01234,C
TEST_01235,C
TEST_01236,C
TEST_01237,A
TEST_01238,A
TEST_01239,D
TEST_01240,B
TEST_01241,A
TEST_01242,B
TEST_01243,B
TEST_01244,E
TEST_01245,C
TEST_01246,B
TEST_01247,B
TEST_01248,B
TEST_01249,B
TEST_01250,C
TEST_01251,A
TEST_01252,C
TEST_01253,B
TEST_01254,B
TEST_01255,C
TEST_01256,B
TEST_01257,B
TEST_01258,E
TEST_01259,C
TEST_01260,A
TEST_01261,C
TEST_01262,E
TEST_01263,A
TEST_01264,B
TEST_01265,A
TEST_01266,C
TEST_01267,C
TEST_01268,C
TEST_01269,B
TEST_01270,C
TEST_01271,A
TEST_01272,C
TEST_01273,C
TEST_01274,B
TEST_01275,C
TEST_01276,C
TEST_01277,C
TEST_01278,C
TEST_01279,C
TEST_01280,A
TEST_01281,C
TEST_01282,C
TEST_01283,C
TEST_01284,A
TEST_01285,C
TEST_01286,A
TEST_01287,C
TEST_01288,B
TEST_01289,C
TEST_01290,A
TEST_01291,B
TEST_01292,A
TEST_01293,B
TEST_01294,D
TEST_01295,C
TEST_01296,B
TEST_01297,A
TEST_01298,B
TEST_01299,C
TEST_01300,B
TEST_01301,C
TEST_01302,B
TEST_01303,B
TEST_01304,C
TEST_01305,B
TEST_01306,C
TEST_01307,A
TEST_01308,B
TEST_01309,A
TEST_01310,A
TEST_01311,B
TEST_01312,B
TEST_01313,C
TEST_01314,C
TEST_01315,B
TEST_01316,A
TEST_01317,A
TEST_01318,D
TEST_01319,A
TEST_01320,C
TEST_01321,A
TEST_01322,C
TEST_01323,C
TEST_01324,A
TEST_01325,E
TEST_01326,B
TEST_01327,A
TEST_01328,A
TEST_01329,B
TEST_01330,A
TEST_01331,C
TEST_01332,D
TEST_01333,A
TEST_01334,C
TEST_01335,C
TEST_01336,C
TEST_01337,E
TEST_01338,B
TEST_01339,A
TEST_01340,C
TEST_01341,B
TEST_01342,A
TEST_01343,A
TEST_01344,E
TEST_01345,A
TEST_01346,B
TEST_01347,A
TEST_01348,A
TEST_01349,B
TEST_01350,B
TEST_01351,C
TEST_01352,A
TEST_01353,A
TEST_01354,B
TEST_01355,A
TEST_01356,B
TEST_01357,A
TEST_01358,B
TEST_01359,B
TEST_01360,B
TEST_01361,C
TEST_01362,E
TEST_01363,B
TEST_01364,B
TEST_01365,A
TEST_01366,D
TEST_01367,C
TEST_01368,B
TEST_01369,A
TEST_01370,C
TEST_01371,C
TEST_01372,B
TEST_01373,B
TEST_01374,A
TEST_01375,A
TEST_01376,B
TEST_01377,B
TEST_01378,C
TEST_01379,C
TEST_01380,C
TEST_01381,B
TEST_01382,A
TEST_01383,A
TEST_01384,C
TEST_01385,C
TEST_01386,C
TEST_01387,C
TEST_01388,A
TEST_01389,A
TEST_01390,D
TEST_01391,C
TEST_01392,A
TEST_01393,D
TEST_01394,C
TEST_01395,C
TEST_01396,C
TEST_01397,B
TEST_01398,C
TEST_01399,C
TEST_01400,C
TEST_01401,A
TEST_01402,A
TEST_01403,A
TEST_01404,B
TEST_01405,A
TEST_01406,D
TEST_01407,A
TEST_01408,B
TEST_01409,C
TEST_01410,D
TEST_01411,A
TEST_01412,C
TEST_01413,B
TEST_01414,D
TEST_01415,B
TEST_01416,C
TEST_01417,B
TEST_01418,B
TEST_01419,C
TEST_01420,B
TEST_01421,B
TEST_01422,A
TEST_01423,C
TEST_01424,A
TEST_01425,C
TEST_01426,C
TEST_01427,C
TEST_01428,B
TEST_01429,C
TEST_01430,E
TEST_01431,C
TEST_01432,C
TEST_01433,A
TEST_01434,A
TEST_01435,E
TEST_01436,B
TEST_01437,C
TEST_01438,C
TEST_01439,A
TEST_01440,C
TEST_01441,D
TEST_01442,B
TEST_01443,A
TEST_01444,A
TEST_01445,B
TEST_01446,C
TEST_01447,E
TEST_01448,A
TEST_01449,C
TEST_01450,C
TEST_01451,B
TEST_01452,C
TEST_01453,C
TEST_01454,A
TEST_01455,A
TEST_01456,A
TEST_01457,C
TEST_01458,E
TEST_01459,A
TEST_01460,B
TEST_01461,C
TEST_01462,C
TEST_01463,E
TEST_01464,D
TEST_01465,C
TEST_01466,C
TEST_01467,D
TEST_01468,C
TEST_01469,C
TEST_01470,B
TEST_01471,B
TEST_01472,A
TEST_01473,C
TEST_01474,B
TEST_01475,A
TEST_01476,C
TEST_01477,A
TEST_01478,A
TEST_01479,C
TEST_01480,C
TEST_01481,C
TEST_01482,B
TEST_01483,A
TEST_01484,A
TEST_01485,C
TEST_01486,B
TEST_01487,A
TEST_01488,C
TEST_01489,C
TEST_01490,C
TEST_01491,A
TEST_01492,A
TEST_01493,B
TEST_01494,C
TEST_01495,B
TEST_01496,C
TEST_01497,C
TEST_01498,C
TEST_01499,B
TEST_01500,C
TEST_01501,A
TEST_01502,A
TEST_01503,B
TEST_01504,C
TEST_01505,B
TEST_01506,C
TEST_01507,B
TEST_01508,A
TEST_01509,A
TEST_01510,A
TEST_01511,A
TEST_01512,B
TEST_01513,C
TEST_01514,A
TEST_01515,E
TEST_01516,E
TEST_01517,B
TEST_01518,A
TEST_01519,E
TEST_01520,A
TEST_01521,C
TEST_01522,C
TEST_01523,B
TEST_01524,C
TEST_01525,B
TEST_01526,B
TEST_01527,A
TEST_01528,E
TEST_01529,A
TEST_01530,C
TEST_01531,B
TEST_01532,C
TEST_01533,B
TEST_01534,B
TEST_01535,B
TEST_01536,A
TEST_01537,B
TEST_01538,B
TEST_01539,B
TEST_01540,E
TEST_01541,B
TEST_01542,B
TEST_01543,B
TEST_01544,A
TEST_01545,A
TEST_01546,B
TEST_01547,A
TEST_01548,A
TEST_01549,C
TEST_01550,B
TEST_01551,B
TEST_01552,A
