ID,대출등급
TEST_00407,B
TEST_00408,B
TEST_00409,B
TEST_00410,B
TEST_00411,B
TEST_00412,C
TEST_00413,B
TEST_00414,B
TEST_00415,B
TEST_00416,E
TEST_00417,E
TEST_00418,B
TEST_00419,C
TEST_00420,D
TEST_00421,D
TEST_00422,C
TEST_00423,D
TEST_00424,C
TEST_00425,B
TEST_00426,E
TEST_00427,C
TEST_00428,B
TEST_00429,B
TEST_00430,B
TEST_00431,E
TEST_00432,B
TEST_00433,E
TEST_00434,B
TEST_00435,B
TEST_00436,B
TEST_00437,B
TEST_00438,C
TEST_00439,B
TEST_00440,G
TEST_00441,C
TEST_00442,C
TEST_00443,B
TEST_00444,B
TEST_00445,B
TEST_00446,B
TEST_00447,C
TEST_00448,D
TEST_00449,B
TEST_00450,C
TEST_00451,C
TEST_00452,C
TEST_00453,E
TEST_00454,B
TEST_00455,E
TEST_00456,D
TEST_00457,B
TEST_00458,D
TEST_00459,C
TEST_00460,D
TEST_00461,C
TEST_00462,C
TEST_00463,C
TEST_00464,B
TEST_00465,B
TEST_00466,B
TEST_00467,E
TEST_00468,B
TEST_00469,B
TEST_00470,B
TEST_00471,C
TEST_00472,C
TEST_00473,C
TEST_00474,B
TEST_00475,B
TEST_00476,B
TEST_00477,C
TEST_00478,E
TEST_00479,C
TEST_00480,B
TEST_00481,C
TEST_00482,E
TEST_00483,C
TEST_00484,B
TEST_00485,C
TEST_00486,B
TEST_00487,E
TEST_00488,E
TEST_00489,C
TEST_00490,E
TEST_00491,B
TEST_00492,B
TEST_00493,C
TEST_00494,B
TEST_00495,B
TEST_00496,B
TEST_00497,B
TEST_00498,D
TEST_00499,E
TEST_00500,D
TEST_00501,C
TEST_00502,B
TEST_00503,C
TEST_00504,B
TEST_00505,B
TEST_00506,C
TEST_00507,B
TEST_00508,B
TEST_00509,D
TEST_00510,C
TEST_00511,C
TEST_00512,E
TEST_00513,C
TEST_00514,B
TEST_00515,C
TEST_00516,B
TEST_00517,B
TEST_00518,E
TEST_00519,B
TEST_00520,C
TEST_00521,B
TEST_00522,B
TEST_00523,C
TEST_00524,B
TEST_00525,B
TEST_00526,E
TEST_00527,D
TEST_00528,B
TEST_00529,C
TEST_00530,D
TEST_00531,C
TEST_00532,A
TEST_00533,B
TEST_00534,B
TEST_00535,E
TEST_00536,C
TEST_00537,C
TEST_00538,B
TEST_00539,B
TEST_00540,B
TEST_00541,C
TEST_00542,B
TEST_00543,C
TEST_00544,B
TEST_00545,C
TEST_00546,C
TEST_00547,C
TEST_00548,E
TEST_00549,C
TEST_00550,E
TEST_00551,B
TEST_00552,B
TEST_00553,B
TEST_00554,B
TEST_00555,F
TEST_00556,B
TEST_00557,B
TEST_00558,B
TEST_00559,B
TEST_00560,C
TEST_00561,C
TEST_00562,B
TEST_00563,B
TEST_00564,E
TEST_00565,B
TEST_00566,B
TEST_00567,B
TEST_00568,C
TEST_00569,B
TEST_00570,C
TEST_00571,E
TEST_00572,C
TEST_00573,D
TEST_00574,D
TEST_00575,C
TEST_00576,E
TEST_00577,B
TEST_00578,C
TEST_00579,B
TEST_00580,B
TEST_00581,D
TEST_00582,B
TEST_00583,B
TEST_00584,C
TEST_00585,E
TEST_00586,C
TEST_00587,B
TEST_00588,B
TEST_00589,D
TEST_00590,B
TEST_00591,C
TEST_00592,C
TEST_00593,C
TEST_00594,B
TEST_00595,C
TEST_00596,E
TEST_00597,C
TEST_00598,C
TEST_00599,B
TEST_00600,B
TEST_00601,B
TEST_00602,B
TEST_00603,B
TEST_00604,C
TEST_00605,C
TEST_00606,E
TEST_00607,E
TEST_00608,F
TEST_00609,B
TEST_00610,B
TEST_00611,B
TEST_00612,B
TEST_00613,B
TEST_00614,D
TEST_00615,E
TEST_00616,C
TEST_00617,C
TEST_00618,E
TEST_00619,E
TEST_00620,E
TEST_00621,B
TEST_00622,C
TEST_00623,B
TEST_00624,E
TEST_00625,B
TEST_00626,B
TEST_00627,C
TEST_00628,B
TEST_00629,D
TEST_00630,B
TEST_00631,E
TEST_00632,C
TEST_00633,B
TEST_00634,B
TEST_00635,C
TEST_00636,F
TEST_00637,D
TEST_00638,B
TEST_00639,B
TEST_00640,C
TEST_00641,D
TEST_00642,C
TEST_00643,D
TEST_00644,E
TEST_00645,C
TEST_00646,D
TEST_00647,B
TEST_00648,B
TEST_00649,E
TEST_00650,B
TEST_00651,C
TEST_00652,B
TEST_00653,C
TEST_00654,B
TEST_00655,E
TEST_00656,C
TEST_00657,E
TEST_00658,B
TEST_00659,C
TEST_00660,C
TEST_00661,C
TEST_00662,B
TEST_00663,E
TEST_00664,B
TEST_00665,B
TEST_00666,E
TEST_00667,C
TEST_00668,C
TEST_00669,B
TEST_00670,C
TEST_00671,C
TEST_00672,C
TEST_00673,C
TEST_00674,D
TEST_00675,B
TEST_00676,C
TEST_00677,C
TEST_00678,B
TEST_00679,C
TEST_00680,B
TEST_00681,E
TEST_00682,A
TEST_00683,B
TEST_00684,B
TEST_00685,B
TEST_00686,E
TEST_00687,C
TEST_00688,C
TEST_00689,E
TEST_00690,E
TEST_00691,E
TEST_00692,C
TEST_00693,F
TEST_00694,B
TEST_00695,B
TEST_00696,B
TEST_00697,D
TEST_00698,B
TEST_00699,E
TEST_00700,C
TEST_00701,B
TEST_00702,C
TEST_00703,D
TEST_00704,C
TEST_00705,B
TEST_00706,D
TEST_00707,B
TEST_00708,B
TEST_00709,C
TEST_00710,C
TEST_00711,D
TEST_00712,E
TEST_00713,B
TEST_00714,B
TEST_00715,C
TEST_00716,B
TEST_00717,C
TEST_00718,B
TEST_00719,B
TEST_00720,B
TEST_00721,B
TEST_00722,C
TEST_00723,E
TEST_00724,C
TEST_00725,C
TEST_00726,B
TEST_00727,B
TEST_00728,B
TEST_00729,C
TEST_00730,B
TEST_00731,C
TEST_00732,C
TEST_00733,B
TEST_00734,C
TEST_00735,C
TEST_00736,E
TEST_00737,B
TEST_00738,E
TEST_00739,B
TEST_00740,B
TEST_00741,C
TEST_00742,C
TEST_00743,C
TEST_00744,B
TEST_00745,C
TEST_00746,C
TEST_00747,B
TEST_00748,E
TEST_00749,C
TEST_00750,C
TEST_00751,B
TEST_00752,B
TEST_00753,B
TEST_00754,B
TEST_00755,B
TEST_00756,B
TEST_00757,B
TEST_00758,B
TEST_00759,D
TEST_00760,B
TEST_00761,E
TEST_00762,D
TEST_00763,B
TEST_00764,B
TEST_00765,B
TEST_00766,B
TEST_00767,B
TEST_00768,F
TEST_00769,B
TEST_00770,C
TEST_00771,B
TEST_00772,C
TEST_00773,C
TEST_00774,C
TEST_00775,C
TEST_00776,D
TEST_00777,B
TEST_00778,B
TEST_00779,B
TEST_00780,B
TEST_00781,D
TEST_00782,C
TEST_00783,E
TEST_00784,B
TEST_00785,B
TEST_00786,B
TEST_00787,B
TEST_00788,E
TEST_00789,B
TEST_00790,B
TEST_00791,C
TEST_00792,C
TEST_00793,C
TEST_00794,C
TEST_00795,E
TEST_00796,C
TEST_00797,B
TEST_00798,B
TEST_00799,C
TEST_00800,F
TEST_00801,C
TEST_00802,B
TEST_00803,B
TEST_00804,D
TEST_00805,B
TEST_00806,A
TEST_00807,C
TEST_00808,B
TEST_00809,B
TEST_00810,B
TEST_00811,C
TEST_00812,C
TEST_00813,C
TEST_00814,D
TEST_00815,B
TEST_00816,E
TEST_00817,C
TEST_00818,C
TEST_00819,B
TEST_00820,C
TEST_00821,A
TEST_00822,C
TEST_00823,B
TEST_00824,B
TEST_00825,B
TEST_00826,B
TEST_00827,D
TEST_00828,C
TEST_00829,B
TEST_00830,B
TEST_00831,D
TEST_00832,C
TEST_00833,B
TEST_00834,B
TEST_00835,C
TEST_00836,C
TEST_00837,C
TEST_00838,B
TEST_00839,C
TEST_00840,B
TEST_00841,C
TEST_00842,B
TEST_00843,B
TEST_00844,B
TEST_00845,C
TEST_00846,E
TEST_00847,B
TEST_00848,B
TEST_00849,B
TEST_00850,C
TEST_00851,B
TEST_00852,C
TEST_00853,E
TEST_00854,C
TEST_00855,E
TEST_00856,D
TEST_00857,B
TEST_00858,C
TEST_00859,B
TEST_00860,E
TEST_00861,C
TEST_00862,C
TEST_00863,B
TEST_00864,E
TEST_00865,B
TEST_00866,C
TEST_00867,C
TEST_00868,B
TEST_00869,C
TEST_00870,C
TEST_00871,B
TEST_00872,B
TEST_00873,E
TEST_00874,B
TEST_00875,E
TEST_00876,C
TEST_00877,C
TEST_00878,C
TEST_00879,B
TEST_00880,C
TEST_00881,E
TEST_00882,B
TEST_00883,C
TEST_00884,B
TEST_00885,D
TEST_00886,B
TEST_00887,E
TEST_00888,C
TEST_00889,B
TEST_00890,C
TEST_00891,E
TEST_00892,B
TEST_00893,B
TEST_00894,D
TEST_00895,F
TEST_00896,B
TEST_00897,E
TEST_00898,B
TEST_00899,C
TEST_00900,E
TEST_00901,C
TEST_00902,B
TEST_00903,B
TEST_00904,C
TEST_00905,B
TEST_00906,C
TEST_00907,C
TEST_00908,B
TEST_00909,B
TEST_00910,B
TEST_00911,B
TEST_00912,B
TEST_00913,B
TEST_00914,B
TEST_00915,C
TEST_00916,C
TEST_00917,D
TEST_00918,C
TEST_00919,F
TEST_00920,C
TEST_00921,E
TEST_00922,D
TEST_00923,C
TEST_00924,C
TEST_00925,D
TEST_00926,F
TEST_00927,C
TEST_00928,E
TEST_00929,B
TEST_00930,C
TEST_00931,C
TEST_00932,E
TEST_00933,C
TEST_00934,D
TEST_00935,D
TEST_00936,C
TEST_00937,E
TEST_00938,C
TEST_00939,D
TEST_00940,B
TEST_00941,B
TEST_00942,C
TEST_00943,D
TEST_00944,B
TEST_00945,B
TEST_00946,B
TEST_00947,B
TEST_00948,A
TEST_00949,B
TEST_00950,C
TEST_00951,D
TEST_00952,C
TEST_00953,C
TEST_00954,B
TEST_00955,C
TEST_00956,B
TEST_00957,C
TEST_00958,F
TEST_00959,B
TEST_00960,B
TEST_00961,C
TEST_00962,B
TEST_00963,B
TEST_00964,C
TEST_00965,B
TEST_00966,B
TEST_00967,D
TEST_00968,C
TEST_00969,A
TEST_00970,D
TEST_00971,B
TEST_00972,B
TEST_00973,B
TEST_00974,B
TEST_00975,D
TEST_00976,B
TEST_00977,B
TEST_00978,B
TEST_00979,A
TEST_00980,B
TEST_00981,C
TEST_00982,B
TEST_00983,B
TEST_00984,B
TEST_00985,C
TEST_00986,B
TEST_00987,B
TEST_00988,B
TEST_00989,B
TEST_00990,D
TEST_00991,B
TEST_00992,C
TEST_00993,B
TEST_00994,B
TEST_00995,B
TEST_00996,B
TEST_00997,B
TEST_00998,B
TEST_00999,C
TEST_01000,B
TEST_01001,B
TEST_01002,B
TEST_01003,E
TEST_01004,E
TEST_01005,E
TEST_01006,C
TEST_01007,C
TEST_01008,B
TEST_01009,C
TEST_01010,C
TEST_01011,B
TEST_01012,E
TEST_01013,C
TEST_01014,B
TEST_01015,B
TEST_01016,C
TEST_01017,C
TEST_01018,B
TEST_01019,B
TEST_01020,B
TEST_01021,C
TEST_01022,C
TEST_01023,B
TEST_01024,C
TEST_01025,B
TEST_01026,A
TEST_01027,B
TEST_01028,B
TEST_01029,B
TEST_01030,E
TEST_01031,C
TEST_01032,B
TEST_01033,B
TEST_01034,B
TEST_01035,F
TEST_01036,D
TEST_01037,B
TEST_01038,B
TEST_01039,B
TEST_01040,C
TEST_01041,B
TEST_01042,B
TEST_01043,B
TEST_01044,D
TEST_01045,E
TEST_01046,D
TEST_01047,C
TEST_01048,B
TEST_01049,B
TEST_01050,C
TEST_01051,D
TEST_01052,D
TEST_01053,B
TEST_01054,B
TEST_01055,C
TEST_01056,B
TEST_01057,C
TEST_01058,C
TEST_01059,B
TEST_01060,C
TEST_01061,B
TEST_01062,B
TEST_01063,C
TEST_01064,C
TEST_01065,B
TEST_01066,D
TEST_01067,C
TEST_01068,E
TEST_01069,C
TEST_01070,C
TEST_01071,C
TEST_01072,C
TEST_01073,C
TEST_01074,C
TEST_01075,B
TEST_01076,C
TEST_01077,E
TEST_01078,B
TEST_01079,C
TEST_01080,B
TEST_01081,C
TEST_01082,B
TEST_01083,C
TEST_01084,C
TEST_01085,C
TEST_01086,B
TEST_01087,B
TEST_01088,C
TEST_01089,C
TEST_01090,D
TEST_01091,C
TEST_01092,D
TEST_01093,B
TEST_01094,C
TEST_01095,C
TEST_01096,B
TEST_01097,B
TEST_01098,E
TEST_01099,C
TEST_01100,B
TEST_01101,C
TEST_01102,B
TEST_01103,E
TEST_01104,C
TEST_01105,F
TEST_01106,E
TEST_01107,B
TEST_01108,A
TEST_01109,C
TEST_01110,B
TEST_01111,B
TEST_01112,C
TEST_01113,E
TEST_01114,B
TEST_01115,C
TEST_01116,D
TEST_01117,D
TEST_01118,B
TEST_01119,B
TEST_01120,F
TEST_01121,E
TEST_01122,C
TEST_01123,B
TEST_01124,C
TEST_01125,F
TEST_01126,E
TEST_01127,B
TEST_01128,B
TEST_01129,B
TEST_01130,D
TEST_01131,B
TEST_01132,G
TEST_01133,D
TEST_01134,E
TEST_01135,C
TEST_01136,B
TEST_01137,C
TEST_01138,B
TEST_01139,B
TEST_01140,B
TEST_01141,C
TEST_01142,C
TEST_01143,E
TEST_01144,C
TEST_01145,C
TEST_01146,C
TEST_01147,B
TEST_01148,C
TEST_01149,C
TEST_01150,B
TEST_01151,E
TEST_01152,B
TEST_01153,B
TEST_01154,D
TEST_01155,C
TEST_01156,C
TEST_01157,D
TEST_01158,B
TEST_01159,E
TEST_01160,B
TEST_01161,C
TEST_01162,E
TEST_01163,D
TEST_01164,B
TEST_01165,B
TEST_01166,C
TEST_01167,C
TEST_01168,E
TEST_01169,B
TEST_01170,C
TEST_01171,B
TEST_01172,B
TEST_01173,C
TEST_01174,C
TEST_01175,B
TEST_01176,C
TEST_01177,C
TEST_01178,C
TEST_01179,B
TEST_01180,B
TEST_01181,B
TEST_01182,E
TEST_01183,C
TEST_01184,B
TEST_01185,B
TEST_01186,B
TEST_01187,B
TEST_01188,D
TEST_01189,A
TEST_01190,B
TEST_01191,B
TEST_01192,B
TEST_01193,D
TEST_01194,C
TEST_01195,E
TEST_01196,E
TEST_01197,E
TEST_01198,E
TEST_01199,E
TEST_01200,B
TEST_01201,B
TEST_01202,E
TEST_01203,B
TEST_01204,C
TEST_01205,E
TEST_01206,C
TEST_01207,B
TEST_01208,B
TEST_01209,E
TEST_01210,B
TEST_01211,D
TEST_01212,B
TEST_01213,B
TEST_01214,B
TEST_01215,C
TEST_01216,E
TEST_01217,A
TEST_01218,B
TEST_01219,B
TEST_01220,B
TEST_01221,C
TEST_01222,D
TEST_01223,E
TEST_01224,B
TEST_01225,B
TEST_01226,C
TEST_01227,C
TEST_01228,B
TEST_01229,B
TEST_01230,B
TEST_01231,B
TEST_01232,E
TEST_01233,A
TEST_01234,D
TEST_01235,C
TEST_01236,D
TEST_01237,B
TEST_01238,B
TEST_01239,D
TEST_01240,B
TEST_01241,E
TEST_01242,B
TEST_01243,B
TEST_01244,D
TEST_01245,C
TEST_01246,B
TEST_01247,C
TEST_01248,B
TEST_01249,C
TEST_01250,D
TEST_01251,A
TEST_01252,C
TEST_01253,B
TEST_01254,B
TEST_01255,C
TEST_01256,B
TEST_01257,C
TEST_01258,F
TEST_01259,D
TEST_01260,B
TEST_01261,E
TEST_01262,G
TEST_01263,C
TEST_01264,C
TEST_01265,A
TEST_01266,E
TEST_01267,B
TEST_01268,C
TEST_01269,B
TEST_01270,E
TEST_01271,B
TEST_01272,C
TEST_01273,D
TEST_01274,B
TEST_01275,C
TEST_01276,C
TEST_01277,C
TEST_01278,B
TEST_01279,E
TEST_01280,C
TEST_01281,C
TEST_01282,C
TEST_01283,C
TEST_01284,B
TEST_01285,E
TEST_01286,E
TEST_01287,C
TEST_01288,C
TEST_01289,C
TEST_01290,B
TEST_01291,C
TEST_01292,B
TEST_01293,B
TEST_01294,F
TEST_01295,D
TEST_01296,B
TEST_01297,E
TEST_01298,C
TEST_01299,C
TEST_01300,B
TEST_01301,C
TEST_01302,C
TEST_01303,C
TEST_01304,C
TEST_01305,B
TEST_01306,A
TEST_01307,E
TEST_01308,B
TEST_01309,B
TEST_01310,B
TEST_01311,B
TEST_01312,B
TEST_01313,C
TEST_01314,C
TEST_01315,B
TEST_01316,B
TEST_01317,A
TEST_01318,D
TEST_01319,B
TEST_01320,B
TEST_01321,B
TEST_01322,C
TEST_01323,D
TEST_01324,E
TEST_01325,F
TEST_01326,B
TEST_01327,E
TEST_01328,B
TEST_01329,B
TEST_01330,C
TEST_01331,C
TEST_01332,D
TEST_01333,B
TEST_01334,C
TEST_01335,C
TEST_01336,C
TEST_01337,D
TEST_01338,B
TEST_01339,E
TEST_01340,E
TEST_01341,B
TEST_01342,B
TEST_01343,B
TEST_01344,F
TEST_01345,B
TEST_01346,B
TEST_01347,B
TEST_01348,B
TEST_01349,B
TEST_01350,B
TEST_01351,D
TEST_01352,B
TEST_01353,B
TEST_01354,B
TEST_01355,E
TEST_01356,B
TEST_01357,B
TEST_01358,B
TEST_01359,B
TEST_01360,B
TEST_01361,C
TEST_01362,F
TEST_01363,C
TEST_01364,B
TEST_01365,B
TEST_01366,C
TEST_01367,C
TEST_01368,B
TEST_01369,B
TEST_01370,E
TEST_01371,C
TEST_01372,B
TEST_01373,B
TEST_01374,B
TEST_01375,B
TEST_01376,B
TEST_01377,C
TEST_01378,C
TEST_01379,E
TEST_01380,C
TEST_01381,B
TEST_01382,B
TEST_01383,B
TEST_01384,C
TEST_01385,D
TEST_01386,C
TEST_01387,B
TEST_01388,B
TEST_01389,B
TEST_01390,D
TEST_01391,B
TEST_01392,B
TEST_01393,B
TEST_01394,B
TEST_01395,B
TEST_01396,B
TEST_01397,B
TEST_01398,C
TEST_01399,D
TEST_01400,C
TEST_01401,B
TEST_01402,B
TEST_01403,B
TEST_01404,C
TEST_01405,E
TEST_01406,C
TEST_01407,E
TEST_01408,B
TEST_01409,B
TEST_01410,E
TEST_01411,B
TEST_01412,E
TEST_01413,C
TEST_01414,D
TEST_01415,B
TEST_01416,E
TEST_01417,C
TEST_01418,B
TEST_01419,B
TEST_01420,B
TEST_01421,B
TEST_01422,B
TEST_01423,C
TEST_01424,B
TEST_01425,C
TEST_01426,B
TEST_01427,C
TEST_01428,B
TEST_01429,D
TEST_01430,F
TEST_01431,B
TEST_01432,E
TEST_01433,E
TEST_01434,B
TEST_01435,D
TEST_01436,B
TEST_01437,B
TEST_01438,C
TEST_01439,B
TEST_01440,C
TEST_01441,D
TEST_01442,B
TEST_01443,B
TEST_01444,B
TEST_01445,B
TEST_01446,C
TEST_01447,F
TEST_01448,B
TEST_01449,B
TEST_01450,C
TEST_01451,C
TEST_01452,E
TEST_01453,C
TEST_01454,B
TEST_01455,E
TEST_01456,B
TEST_01457,C
TEST_01458,F
TEST_01459,C
TEST_01460,C
TEST_01461,B
TEST_01462,C
TEST_01463,F
TEST_01464,D
TEST_01465,C
TEST_01466,C
TEST_01467,D
TEST_01468,C
TEST_01469,E
TEST_01470,B
TEST_01471,B
TEST_01472,B
TEST_01473,B
TEST_01474,B
TEST_01475,B
TEST_01476,C
TEST_01477,E
TEST_01478,B
TEST_01479,B
TEST_01480,E
TEST_01481,C
TEST_01482,C
TEST_01483,E
TEST_01484,B
TEST_01485,E
TEST_01486,B
TEST_01487,B
TEST_01488,B
TEST_01489,C
TEST_01490,C
TEST_01491,E
TEST_01492,B
TEST_01493,C
TEST_01494,D
TEST_01495,B
TEST_01496,D
TEST_01497,E
TEST_01498,C
TEST_01499,B
TEST_01500,B
TEST_01501,E
TEST_01502,B
TEST_01503,B
TEST_01504,C
TEST_01505,C
TEST_01506,C
TEST_01507,B
TEST_01508,E
TEST_01509,B
TEST_01510,B
TEST_01511,A
TEST_01512,B
TEST_01513,C
TEST_01514,E
TEST_01515,D
TEST_01516,D
TEST_01517,B
TEST_01518,B
TEST_01519,F
TEST_01520,B
TEST_01521,C
TEST_01522,B
TEST_01523,B
TEST_01524,C
TEST_01525,B
TEST_01526,B
TEST_01527,E
TEST_01528,D
TEST_01529,B
TEST_01530,D
TEST_01531,B
TEST_01532,E
TEST_01533,B
TEST_01534,B
TEST_01535,B
TEST_01536,B
TEST_01537,B
TEST_01538,B
TEST_01539,C
TEST_01540,G
TEST_01541,B
TEST_01542,B
TEST_01543,C
TEST_01544,B
TEST_01545,B
TEST_01546,B
TEST_01547,B
TEST_01548,B
TEST_01549,D
TEST_01550,B
TEST_01551,C
TEST_01552,B
