ID,대출등급
TEST_00265,C
TEST_00266,C
TEST_00267,G
TEST_00268,C
TEST_00269,C
TEST_00270,C
TEST_00271,C
TEST_00272,B
TEST_00273,C
TEST_00274,F
TEST_00275,C
TEST_00276,C
TEST_00277,C
TEST_00278,C
TEST_00279,G
TEST_00280,B
TEST_00281,C
TEST_00282,C
TEST_00283,C
TEST_00284,C
TEST_00285,C
TEST_00286,C
TEST_00287,C
TEST_00288,C
TEST_00289,C
TEST_00290,C
TEST_00291,B
TEST_00292,C
TEST_00293,C
TEST_00294,B
TEST_00295,B
TEST_00296,B
TEST_00297,C
TEST_00298,C
TEST_00299,B
TEST_00300,C
TEST_00301,B
TEST_00302,E
TEST_00303,E
TEST_00304,C
TEST_00305,C
TEST_00306,C
TEST_00307,C
TEST_00308,E
TEST_00309,C
TEST_00310,C
TEST_00311,C
TEST_00312,C
TEST_00313,C
TEST_00314,C
TEST_00315,A
TEST_00316,E
TEST_00317,B
TEST_00318,C
TEST_00319,C
TEST_00320,B
TEST_00321,C
TEST_00322,C
TEST_00323,C
TEST_00324,C
TEST_00325,C
TEST_00326,B
TEST_00327,C
TEST_00328,C
TEST_00329,C
TEST_00330,B
TEST_00331,C
TEST_00332,C
TEST_00333,C
TEST_00334,B
TEST_00335,B
TEST_00336,C
TEST_00337,B
TEST_00338,C
TEST_00339,C
TEST_00340,C
TEST_00341,C
TEST_00342,C
TEST_00343,C
TEST_00344,C
TEST_00345,C
TEST_00346,C
TEST_00347,C
TEST_00348,F
TEST_00349,A
TEST_00350,E
TEST_00351,C
TEST_00352,B
TEST_00353,C
TEST_00354,B
TEST_00355,C
TEST_00356,C
TEST_00357,C
TEST_00358,E
TEST_00359,B
TEST_00360,C
TEST_00361,C
TEST_00362,E
TEST_00363,B
TEST_00364,B
TEST_00365,C
TEST_00366,C
TEST_00367,C
TEST_00368,E
TEST_00369,C
TEST_00370,F
TEST_00371,C
TEST_00372,F
TEST_00373,C
TEST_00374,C
TEST_00375,B
TEST_00376,B
TEST_00377,B
TEST_00378,C
TEST_00379,C
TEST_00380,C
TEST_00381,C
TEST_00382,G
TEST_00383,C
TEST_00384,B
TEST_00385,C
TEST_00386,B
TEST_00387,C
TEST_00388,B
TEST_00389,C
TEST_00390,E
TEST_00391,B
TEST_00392,C
TEST_00393,C
TEST_00394,B
TEST_00395,F
TEST_00396,B
TEST_00397,C
TEST_00398,C
TEST_00399,E
TEST_00400,C
TEST_00401,G
TEST_00402,B
TEST_00403,C
TEST_00404,B
TEST_00405,B
TEST_00406,C
TEST_00407,B
TEST_00408,C
TEST_00409,B
TEST_00410,B
TEST_00411,B
TEST_00412,C
TEST_00413,C
TEST_00414,C
TEST_00415,C
TEST_00416,C
TEST_00417,C
TEST_00418,C
TEST_00419,C
TEST_00420,C
TEST_00421,F
TEST_00422,C
TEST_00423,F
TEST_00424,C
TEST_00425,C
TEST_00426,C
TEST_00427,C
TEST_00428,C
TEST_00429,C
TEST_00430,B
TEST_00431,C
TEST_00432,C
TEST_00433,C
TEST_00434,C
TEST_00435,C
TEST_00436,B
TEST_00437,C
TEST_00438,C
TEST_00439,C
TEST_00440,G
TEST_00441,C
TEST_00442,C
TEST_00443,C
TEST_00444,C
TEST_00445,C
TEST_00446,C
TEST_00447,C
TEST_00448,C
TEST_00449,B
TEST_00450,E
TEST_00451,E
TEST_00452,C
TEST_00453,E
TEST_00454,C
TEST_00455,D
TEST_00456,F
TEST_00457,C
TEST_00458,C
TEST_00459,C
TEST_00460,E
TEST_00461,C
TEST_00462,C
TEST_00463,C
TEST_00464,B
TEST_00465,B
TEST_00466,C
TEST_00467,C
TEST_00468,C
TEST_00469,B
TEST_00470,C
TEST_00471,C
TEST_00472,C
TEST_00473,C
TEST_00474,C
TEST_00475,B
TEST_00476,C
TEST_00477,C
TEST_00478,C
TEST_00479,C
TEST_00480,C
TEST_00481,C
TEST_00482,E
TEST_00483,C
TEST_00484,C
TEST_00485,C
TEST_00486,B
TEST_00487,C
TEST_00488,F
TEST_00489,C
TEST_00490,C
TEST_00491,C
TEST_00492,C
TEST_00493,C
TEST_00494,C
TEST_00495,C
TEST_00496,C
TEST_00497,C
TEST_00498,C
TEST_00499,E
TEST_00500,C
TEST_00501,B
TEST_00502,A
TEST_00503,C
TEST_00504,C
TEST_00505,B
TEST_00506,C
TEST_00507,B
TEST_00508,C
TEST_00509,C
TEST_00510,E
TEST_00511,C
TEST_00512,B
TEST_00513,C
TEST_00514,C
TEST_00515,C
TEST_00516,C
TEST_00517,C
TEST_00518,F
TEST_00519,B
TEST_00520,C
TEST_00521,C
TEST_00522,C
TEST_00523,C
TEST_00524,B
TEST_00525,C
TEST_00526,C
TEST_00527,C
TEST_00528,C
TEST_00529,C
TEST_00530,E
TEST_00531,C
TEST_00532,E
TEST_00533,C
TEST_00534,A
TEST_00535,C
TEST_00536,C
TEST_00537,C
TEST_00538,B
TEST_00539,E
TEST_00540,C
TEST_00541,B
TEST_00542,C
TEST_00543,C
TEST_00544,C
TEST_00545,C
TEST_00546,C
TEST_00547,C
TEST_00548,E
TEST_00549,C
TEST_00550,C
TEST_00551,B
TEST_00552,B
TEST_00553,B
TEST_00554,C
TEST_00555,G
TEST_00556,B
TEST_00557,C
TEST_00558,B
TEST_00559,B
TEST_00560,C
TEST_00561,C
TEST_00562,C
TEST_00563,C
TEST_00564,C
TEST_00565,C
TEST_00566,C
TEST_00567,C
TEST_00568,C
TEST_00569,C
TEST_00570,C
TEST_00571,B
TEST_00572,C
TEST_00573,C
TEST_00574,C
TEST_00575,C
TEST_00576,C
TEST_00577,B
TEST_00578,C
TEST_00579,B
TEST_00580,B
TEST_00581,C
TEST_00582,B
TEST_00583,B
TEST_00584,C
TEST_00585,C
TEST_00586,C
TEST_00587,C
TEST_00588,C
TEST_00589,F
TEST_00590,E
TEST_00591,C
TEST_00592,C
TEST_00593,E
TEST_00594,C
TEST_00595,C
TEST_00596,C
TEST_00597,C
TEST_00598,C
TEST_00599,C
TEST_00600,B
TEST_00601,C
TEST_00602,B
TEST_00603,C
TEST_00604,C
TEST_00605,C
TEST_00606,B
TEST_00607,D
TEST_00608,G
TEST_00609,C
TEST_00610,C
TEST_00611,C
TEST_00612,C
TEST_00613,C
TEST_00614,C
TEST_00615,E
TEST_00616,C
TEST_00617,C
TEST_00618,E
TEST_00619,C
TEST_00620,B
TEST_00621,B
TEST_00622,C
TEST_00623,C
TEST_00624,C
TEST_00625,B
TEST_00626,C
TEST_00627,C
TEST_00628,B
TEST_00629,G
TEST_00630,C
TEST_00631,C
TEST_00632,C
TEST_00633,C
TEST_00634,C
TEST_00635,C
TEST_00636,F
TEST_00637,F
TEST_00638,B
TEST_00639,C
TEST_00640,C
TEST_00641,C
TEST_00642,C
TEST_00643,C
TEST_00644,C
TEST_00645,C
TEST_00646,C
TEST_00647,B
TEST_00648,C
TEST_00649,E
TEST_00650,B
TEST_00651,C
TEST_00652,C
TEST_00653,C
TEST_00654,B
TEST_00655,B
TEST_00656,C
TEST_00657,C
TEST_00658,C
TEST_00659,C
TEST_00660,C
TEST_00661,C
TEST_00662,C
TEST_00663,C
TEST_00664,B
TEST_00665,C
TEST_00666,C
TEST_00667,C
TEST_00668,C
TEST_00669,C
TEST_00670,C
TEST_00671,C
TEST_00672,C
TEST_00673,C
TEST_00674,C
TEST_00675,C
TEST_00676,C
TEST_00677,C
TEST_00678,C
TEST_00679,C
TEST_00680,B
TEST_00681,C
TEST_00682,E
TEST_00683,C
TEST_00684,B
TEST_00685,C
TEST_00686,B
TEST_00687,C
TEST_00688,C
TEST_00689,C
TEST_00690,F
TEST_00691,B
TEST_00692,C
TEST_00693,G
TEST_00694,B
TEST_00695,B
TEST_00696,C
TEST_00697,C
TEST_00698,C
TEST_00699,C
TEST_00700,C
TEST_00701,B
TEST_00702,C
TEST_00703,F
TEST_00704,C
TEST_00705,B
TEST_00706,C
TEST_00707,C
TEST_00708,C
TEST_00709,C
TEST_00710,C
TEST_00711,C
TEST_00712,B
TEST_00713,B
TEST_00714,B
TEST_00715,C
TEST_00716,C
TEST_00717,C
TEST_00718,A
TEST_00719,B
TEST_00720,C
TEST_00721,C
TEST_00722,C
TEST_00723,E
TEST_00724,C
TEST_00725,E
TEST_00726,C
TEST_00727,C
TEST_00728,C
TEST_00729,C
TEST_00730,A
TEST_00731,C
TEST_00732,C
TEST_00733,C
TEST_00734,C
TEST_00735,E
TEST_00736,F
TEST_00737,B
TEST_00738,C
TEST_00739,C
TEST_00740,C
TEST_00741,C
TEST_00742,C
TEST_00743,C
TEST_00744,C
TEST_00745,C
TEST_00746,C
TEST_00747,C
TEST_00748,C
TEST_00749,C
TEST_00750,C
TEST_00751,B
TEST_00752,B
TEST_00753,B
TEST_00754,B
TEST_00755,B
TEST_00756,C
TEST_00757,C
TEST_00758,C
TEST_00759,C
TEST_00760,B
TEST_00761,C
TEST_00762,C
TEST_00763,C
TEST_00764,C
TEST_00765,C
TEST_00766,C
TEST_00767,C
TEST_00768,F
TEST_00769,C
TEST_00770,C
TEST_00771,C
TEST_00772,C
TEST_00773,C
TEST_00774,C
TEST_00775,C
TEST_00776,C
TEST_00777,B
TEST_00778,C
TEST_00779,C
TEST_00780,C
TEST_00781,C
TEST_00782,C
TEST_00783,C
TEST_00784,C
TEST_00785,C
TEST_00786,B
TEST_00787,B
TEST_00788,F
TEST_00789,C
TEST_00790,C
TEST_00791,C
TEST_00792,C
TEST_00793,B
TEST_00794,E
TEST_00795,C
TEST_00796,B
TEST_00797,C
TEST_00798,B
TEST_00799,C
TEST_00800,G
TEST_00801,C
TEST_00802,C
TEST_00803,B
TEST_00804,C
TEST_00805,C
TEST_00806,E
TEST_00807,C
TEST_00808,C
TEST_00809,C
TEST_00810,A
TEST_00811,C
TEST_00812,C
TEST_00813,C
TEST_00814,F
TEST_00815,B
TEST_00816,D
TEST_00817,B
TEST_00818,C
TEST_00819,C
TEST_00820,C
TEST_00821,E
TEST_00822,C
TEST_00823,C
TEST_00824,C
TEST_00825,C
TEST_00826,C
TEST_00827,C
TEST_00828,C
TEST_00829,C
TEST_00830,B
TEST_00831,C
TEST_00832,E
TEST_00833,C
TEST_00834,C
TEST_00835,C
TEST_00836,C
TEST_00837,C
TEST_00838,C
TEST_00839,C
TEST_00840,B
TEST_00841,E
TEST_00842,C
TEST_00843,C
TEST_00844,C
TEST_00845,C
TEST_00846,C
TEST_00847,A
TEST_00848,B
TEST_00849,C
TEST_00850,C
TEST_00851,C
TEST_00852,C
TEST_00853,G
TEST_00854,C
TEST_00855,C
TEST_00856,E
TEST_00857,B
TEST_00858,C
TEST_00859,B
TEST_00860,B
TEST_00861,C
TEST_00862,C
TEST_00863,B
TEST_00864,C
TEST_00865,B
TEST_00866,C
TEST_00867,C
TEST_00868,C
TEST_00869,E
TEST_00870,C
TEST_00871,C
TEST_00872,C
TEST_00873,C
TEST_00874,B
TEST_00875,C
TEST_00876,C
TEST_00877,C
TEST_00878,C
TEST_00879,C
TEST_00880,C
TEST_00881,E
TEST_00882,C
TEST_00883,C
TEST_00884,C
TEST_00885,E
TEST_00886,C
TEST_00887,C
TEST_00888,C
TEST_00889,C
TEST_00890,C
TEST_00891,C
TEST_00892,B
TEST_00893,C
TEST_00894,C
TEST_00895,F
TEST_00896,B
TEST_00897,G
TEST_00898,C
TEST_00899,C
TEST_00900,E
TEST_00901,C
TEST_00902,C
TEST_00903,B
TEST_00904,C
TEST_00905,C
TEST_00906,C
TEST_00907,C
TEST_00908,C
TEST_00909,B
TEST_00910,C
TEST_00911,C
TEST_00912,B
TEST_00913,C
TEST_00914,A
TEST_00915,E
TEST_00916,C
TEST_00917,F
TEST_00918,C
TEST_00919,G
TEST_00920,C
TEST_00921,C
TEST_00922,C
TEST_00923,C
TEST_00924,C
TEST_00925,C
TEST_00926,G
TEST_00927,C
TEST_00928,C
TEST_00929,C
TEST_00930,C
TEST_00931,C
TEST_00932,E
TEST_00933,C
TEST_00934,C
TEST_00935,C
TEST_00936,C
TEST_00937,F
TEST_00938,C
TEST_00939,C
TEST_00940,C
TEST_00941,B
TEST_00942,C
TEST_00943,C
TEST_00944,C
TEST_00945,C
TEST_00946,C
TEST_00947,C
TEST_00948,E
TEST_00949,C
TEST_00950,C
TEST_00951,C
TEST_00952,E
TEST_00953,C
TEST_00954,C
TEST_00955,C
TEST_00956,B
TEST_00957,C
TEST_00958,G
TEST_00959,E
TEST_00960,B
TEST_00961,C
TEST_00962,B
TEST_00963,C
TEST_00964,C
TEST_00965,C
TEST_00966,B
TEST_00967,C
TEST_00968,C
TEST_00969,E
TEST_00970,C
TEST_00971,C
TEST_00972,C
TEST_00973,C
TEST_00974,C
TEST_00975,E
TEST_00976,C
TEST_00977,C
TEST_00978,C
TEST_00979,E
TEST_00980,C
TEST_00981,C
TEST_00982,C
TEST_00983,C
TEST_00984,C
TEST_00985,B
TEST_00986,B
TEST_00987,C
TEST_00988,C
TEST_00989,C
TEST_00990,F
TEST_00991,C
TEST_00992,B
TEST_00993,C
TEST_00994,C
TEST_00995,C
TEST_00996,B
TEST_00997,C
TEST_00998,B
TEST_00999,C
TEST_01000,A
TEST_01001,B
TEST_01002,B
TEST_01003,B
TEST_01004,C
TEST_01005,B
TEST_01006,C
TEST_01007,C
TEST_01008,C
TEST_01009,C
TEST_01010,C
TEST_01011,C
TEST_01012,C
TEST_01013,C
TEST_01014,B
TEST_01015,C
TEST_01016,C
TEST_01017,C
TEST_01018,C
TEST_01019,C
TEST_01020,C
TEST_01021,C
TEST_01022,C
TEST_01023,C
TEST_01024,C
TEST_01025,C
TEST_01026,E
TEST_01027,B
TEST_01028,C
TEST_01029,C
TEST_01030,B
TEST_01031,C
TEST_01032,B
TEST_01033,C
TEST_01034,B
TEST_01035,F
TEST_01036,E
TEST_01037,B
TEST_01038,B
TEST_01039,C
TEST_01040,C
TEST_01041,C
TEST_01042,C
TEST_01043,C
TEST_01044,C
TEST_01045,C
TEST_01046,C
TEST_01047,C
TEST_01048,C
TEST_01049,C
TEST_01050,C
TEST_01051,C
TEST_01052,C
TEST_01053,B
TEST_01054,B
TEST_01055,C
TEST_01056,C
TEST_01057,C
TEST_01058,E
TEST_01059,B
TEST_01060,C
TEST_01061,C
TEST_01062,C
TEST_01063,C
TEST_01064,C
TEST_01065,B
TEST_01066,C
TEST_01067,C
TEST_01068,B
TEST_01069,C
TEST_01070,C
TEST_01071,C
TEST_01072,B
TEST_01073,C
TEST_01074,C
TEST_01075,B
TEST_01076,E
TEST_01077,C
TEST_01078,C
TEST_01079,C
TEST_01080,B
TEST_01081,C
TEST_01082,B
TEST_01083,C
TEST_01084,C
TEST_01085,C
TEST_01086,B
TEST_01087,B
TEST_01088,C
TEST_01089,C
TEST_01090,F
TEST_01091,B
TEST_01092,F
TEST_01093,C
TEST_01094,C
TEST_01095,C
TEST_01096,C
TEST_01097,B
TEST_01098,C
TEST_01099,C
TEST_01100,C
TEST_01101,C
TEST_01102,C
TEST_01103,C
TEST_01104,C
TEST_01105,F
TEST_01106,E
TEST_01107,C
TEST_01108,B
TEST_01109,C
TEST_01110,A
TEST_01111,C
TEST_01112,C
TEST_01113,B
TEST_01114,C
TEST_01115,C
TEST_01116,C
TEST_01117,F
TEST_01118,C
TEST_01119,C
TEST_01120,G
TEST_01121,C
TEST_01122,C
TEST_01123,B
TEST_01124,C
TEST_01125,G
TEST_01126,C
TEST_01127,C
TEST_01128,C
TEST_01129,C
TEST_01130,C
TEST_01131,C
TEST_01132,G
TEST_01133,C
TEST_01134,C
TEST_01135,C
TEST_01136,C
TEST_01137,C
TEST_01138,C
TEST_01139,C
TEST_01140,C
TEST_01141,C
TEST_01142,C
TEST_01143,F
TEST_01144,C
TEST_01145,B
TEST_01146,C
TEST_01147,B
TEST_01148,C
TEST_01149,C
TEST_01150,B
TEST_01151,C
TEST_01152,C
TEST_01153,C
TEST_01154,E
TEST_01155,C
TEST_01156,E
TEST_01157,F
TEST_01158,C
TEST_01159,C
TEST_01160,B
TEST_01161,C
TEST_01162,C
TEST_01163,C
TEST_01164,B
TEST_01165,C
TEST_01166,C
TEST_01167,B
TEST_01168,C
TEST_01169,B
TEST_01170,C
TEST_01171,C
TEST_01172,C
TEST_01173,C
TEST_01174,C
TEST_01175,B
TEST_01176,C
TEST_01177,C
TEST_01178,C
TEST_01179,C
TEST_01180,C
TEST_01181,B
TEST_01182,C
TEST_01183,C
TEST_01184,B
TEST_01185,C
TEST_01186,C
TEST_01187,B
TEST_01188,C
TEST_01189,C
TEST_01190,B
TEST_01191,C
TEST_01192,C
TEST_01193,F
TEST_01194,C
TEST_01195,C
TEST_01196,B
TEST_01197,C
TEST_01198,F
TEST_01199,B
TEST_01200,B
TEST_01201,C
TEST_01202,B
TEST_01203,C
TEST_01204,C
TEST_01205,C
TEST_01206,C
TEST_01207,C
TEST_01208,C
TEST_01209,C
TEST_01210,C
TEST_01211,C
TEST_01212,C
TEST_01213,C
TEST_01214,C
TEST_01215,C
TEST_01216,C
TEST_01217,E
TEST_01218,B
TEST_01219,C
TEST_01220,C
TEST_01221,C
TEST_01222,F
TEST_01223,C
TEST_01224,B
TEST_01225,C
TEST_01226,C
TEST_01227,C
TEST_01228,C
TEST_01229,C
TEST_01230,C
TEST_01231,B
TEST_01232,C
TEST_01233,E
TEST_01234,C
TEST_01235,C
TEST_01236,C
TEST_01237,C
TEST_01238,B
TEST_01239,E
TEST_01240,C
TEST_01241,C
TEST_01242,B
TEST_01243,C
TEST_01244,F
TEST_01245,E
TEST_01246,C
TEST_01247,C
TEST_01248,C
TEST_01249,C
TEST_01250,E
TEST_01251,E
TEST_01252,C
TEST_01253,C
TEST_01254,C
TEST_01255,C
TEST_01256,C
TEST_01257,C
TEST_01258,G
TEST_01259,C
TEST_01260,B
TEST_01261,E
TEST_01262,G
TEST_01263,B
TEST_01264,C
TEST_01265,E
TEST_01266,B
TEST_01267,C
TEST_01268,C
TEST_01269,C
TEST_01270,B
TEST_01271,B
TEST_01272,C
TEST_01273,C
TEST_01274,C
TEST_01275,C
TEST_01276,C
TEST_01277,C
TEST_01278,C
TEST_01279,E
TEST_01280,C
TEST_01281,C
TEST_01282,C
TEST_01283,C
TEST_01284,C
TEST_01285,C
TEST_01286,C
TEST_01287,C
TEST_01288,C
TEST_01289,C
TEST_01290,C
TEST_01291,C
TEST_01292,B
TEST_01293,C
TEST_01294,F
TEST_01295,C
TEST_01296,C
TEST_01297,B
TEST_01298,C
TEST_01299,C
TEST_01300,B
TEST_01301,C
TEST_01302,C
TEST_01303,C
TEST_01304,C
TEST_01305,C
TEST_01306,E
TEST_01307,C
TEST_01308,C
TEST_01309,A
TEST_01310,C
TEST_01311,B
TEST_01312,C
TEST_01313,E
TEST_01314,C
TEST_01315,C
TEST_01316,B
TEST_01317,E
TEST_01318,C
TEST_01319,C
TEST_01320,C
TEST_01321,C
TEST_01322,C
TEST_01323,C
TEST_01324,C
TEST_01325,G
TEST_01326,C
TEST_01327,C
TEST_01328,C
TEST_01329,B
TEST_01330,B
TEST_01331,C
TEST_01332,F
TEST_01333,A
TEST_01334,C
TEST_01335,C
TEST_01336,C
TEST_01337,F
TEST_01338,B
TEST_01339,C
TEST_01340,C
TEST_01341,C
TEST_01342,B
TEST_01343,C
TEST_01344,G
TEST_01345,C
TEST_01346,C
TEST_01347,B
TEST_01348,C
TEST_01349,B
TEST_01350,C
TEST_01351,E
TEST_01352,B
TEST_01353,C
TEST_01354,C
TEST_01355,B
TEST_01356,C
TEST_01357,B
TEST_01358,B
TEST_01359,B
TEST_01360,C
TEST_01361,C
TEST_01362,G
TEST_01363,C
TEST_01364,B
TEST_01365,C
TEST_01366,C
TEST_01367,C
TEST_01368,C
TEST_01369,C
TEST_01370,E
TEST_01371,C
TEST_01372,C
TEST_01373,C
TEST_01374,B
TEST_01375,B
TEST_01376,C
TEST_01377,C
TEST_01378,C
TEST_01379,G
TEST_01380,C
TEST_01381,C
TEST_01382,C
TEST_01383,B
TEST_01384,C
TEST_01385,C
TEST_01386,E
TEST_01387,C
TEST_01388,B
TEST_01389,C
TEST_01390,C
TEST_01391,E
TEST_01392,C
TEST_01393,C
TEST_01394,C
TEST_01395,C
TEST_01396,C
TEST_01397,C
TEST_01398,C
TEST_01399,C
TEST_01400,C
TEST_01401,B
TEST_01402,B
TEST_01403,C
TEST_01404,C
TEST_01405,C
TEST_01406,C
TEST_01407,A
TEST_01408,C
TEST_01409,E
TEST_01410,F
TEST_01411,B
TEST_01412,C
TEST_01413,C
TEST_01414,D
TEST_01415,C
TEST_01416,E
TEST_01417,C
TEST_01418,C
TEST_01419,C
TEST_01420,C
TEST_01421,B
TEST_01422,C
TEST_01423,C
TEST_01424,C
TEST_01425,C
TEST_01426,C
TEST_01427,C
TEST_01428,C
TEST_01429,C
TEST_01430,G
TEST_01431,C
TEST_01432,C
TEST_01433,B
TEST_01434,B
TEST_01435,F
TEST_01436,C
TEST_01437,C
TEST_01438,C
TEST_01439,B
TEST_01440,E
TEST_01441,C
TEST_01442,C
TEST_01443,B
TEST_01444,C
TEST_01445,C
TEST_01446,C
TEST_01447,G
TEST_01448,C
TEST_01449,C
TEST_01450,C
TEST_01451,C
TEST_01452,C
TEST_01453,E
TEST_01454,B
TEST_01455,B
TEST_01456,B
TEST_01457,C
TEST_01458,F
TEST_01459,C
TEST_01460,C
TEST_01461,E
TEST_01462,C
TEST_01463,F
TEST_01464,F
TEST_01465,C
TEST_01466,C
TEST_01467,E
TEST_01468,C
TEST_01469,C
TEST_01470,C
TEST_01471,C
TEST_01472,B
TEST_01473,C
TEST_01474,C
TEST_01475,C
TEST_01476,C
TEST_01477,C
TEST_01478,B
TEST_01479,C
TEST_01480,C
TEST_01481,C
TEST_01482,C
TEST_01483,C
TEST_01484,C
TEST_01485,B
TEST_01486,B
TEST_01487,C
TEST_01488,C
TEST_01489,C
TEST_01490,C
TEST_01491,C
TEST_01492,A
TEST_01493,C
TEST_01494,C
TEST_01495,C
TEST_01496,C
TEST_01497,C
TEST_01498,B
TEST_01499,C
TEST_01500,C
TEST_01501,B
TEST_01502,B
TEST_01503,C
TEST_01504,E
TEST_01505,C
TEST_01506,C
TEST_01507,C
TEST_01508,C
TEST_01509,C
TEST_01510,C
TEST_01511,E
TEST_01512,C
TEST_01513,C
TEST_01514,B
TEST_01515,F
TEST_01516,F
TEST_01517,C
TEST_01518,B
TEST_01519,G
TEST_01520,B
TEST_01521,C
TEST_01522,C
TEST_01523,C
TEST_01524,G
TEST_01525,B
TEST_01526,C
TEST_01527,B
TEST_01528,F
TEST_01529,C
TEST_01530,E
TEST_01531,B
TEST_01532,E
TEST_01533,C
TEST_01534,C
TEST_01535,C
TEST_01536,C
TEST_01537,C
TEST_01538,C
TEST_01539,C
TEST_01540,G
TEST_01541,C
TEST_01542,B
TEST_01543,C
TEST_01544,C
TEST_01545,B
TEST_01546,C
TEST_01547,C
TEST_01548,C
TEST_01549,C
TEST_01550,C
TEST_01551,C
TEST_01552,B
