ID,대출등급
TEST_00182,C
TEST_00183,D
TEST_00184,C
TEST_00185,D
TEST_00186,C
TEST_00187,C
TEST_00188,C
TEST_00189,D
TEST_00190,D
TEST_00191,D
TEST_00192,C
TEST_00193,C
TEST_00194,C
TEST_00195,D
TEST_00196,A
TEST_00197,D
TEST_00198,C
TEST_00199,D
TEST_00200,D
TEST_00201,C
TEST_00202,C
TEST_00203,D
TEST_00204,D
TEST_00205,C
TEST_00206,A
TEST_00207,D
TEST_00208,D
TEST_00209,C
TEST_00210,C
TEST_00211,D
TEST_00212,D
TEST_00213,C
TEST_00214,D
TEST_00215,D
TEST_00216,C
TEST_00217,C
TEST_00218,D
TEST_00219,C
TEST_00220,D
TEST_00221,D
TEST_00222,C
TEST_00223,C
TEST_00224,D
TEST_00225,C
TEST_00226,D
TEST_00227,D
TEST_00228,C
TEST_00229,C
TEST_00230,D
TEST_00231,D
TEST_00232,D
TEST_00233,D
TEST_00234,D
TEST_00235,C
TEST_00236,A
TEST_00237,C
TEST_00238,D
TEST_00239,D
TEST_00240,D
TEST_00241,D
TEST_00242,C
TEST_00243,C
TEST_00244,D
TEST_00245,D
TEST_00246,D
TEST_00247,D
TEST_00248,C
TEST_00249,C
TEST_00250,D
TEST_00251,D
TEST_00252,D
TEST_00253,D
TEST_00254,D
TEST_00255,C
TEST_00256,C
TEST_00257,A
TEST_00258,D
TEST_00259,A
TEST_00260,D
TEST_00261,D
TEST_00262,D
TEST_00263,D
TEST_00264,C
TEST_00265,D
TEST_00266,A
TEST_00267,C
TEST_00268,A
TEST_00269,D
TEST_00270,D
TEST_00271,C
TEST_00272,D
TEST_00273,A
TEST_00274,C
TEST_00275,D
TEST_00276,C
TEST_00277,C
TEST_00278,D
TEST_00279,C
TEST_00280,D
TEST_00281,C
TEST_00282,C
TEST_00283,D
TEST_00284,C
TEST_00285,A
TEST_00286,D
TEST_00287,D
TEST_00288,C
TEST_00289,D
TEST_00290,C
TEST_00291,D
TEST_00292,C
TEST_00293,C
TEST_00294,D
TEST_00295,A
TEST_00296,D
TEST_00297,C
TEST_00298,C
TEST_00299,D
TEST_00300,D
TEST_00301,C
TEST_00302,C
TEST_00303,C
TEST_00304,C
TEST_00305,D
TEST_00306,D
TEST_00307,C
TEST_00308,D
TEST_00309,D
TEST_00310,D
TEST_00311,C
TEST_00312,D
TEST_00313,D
TEST_00314,D
TEST_00315,D
TEST_00316,C
TEST_00317,D
TEST_00318,C
TEST_00319,D
TEST_00320,D
TEST_00321,C
TEST_00322,C
TEST_00323,D
TEST_00324,D
TEST_00325,C
TEST_00326,D
TEST_00327,C
TEST_00328,D
TEST_00329,D
TEST_00330,D
TEST_00331,D
TEST_00332,D
TEST_00333,D
TEST_00334,D
TEST_00335,D
TEST_00336,D
TEST_00337,C
TEST_00338,A
TEST_00339,C
TEST_00340,D
TEST_00341,C
TEST_00342,D
TEST_00343,D
TEST_00344,D
TEST_00345,C
TEST_00346,D
TEST_00347,C
TEST_00348,D
TEST_00349,A
TEST_00350,C
TEST_00351,D
TEST_00352,D
TEST_00353,D
TEST_00354,D
TEST_00355,D
TEST_00356,D
TEST_00357,D
TEST_00358,C
TEST_00359,D
TEST_00360,D
TEST_00361,D
TEST_00362,C
TEST_00363,C
TEST_00364,D
TEST_00365,C
TEST_00366,D
TEST_00367,C
TEST_00368,C
TEST_00369,A
TEST_00370,C
TEST_00371,D
TEST_00372,C
TEST_00373,C
TEST_00374,C
TEST_00375,D
TEST_00376,D
TEST_00377,D
TEST_00378,D
TEST_00379,D
TEST_00380,A
TEST_00381,D
TEST_00382,C
TEST_00383,C
TEST_00384,D
TEST_00385,C
TEST_00386,D
TEST_00387,D
TEST_00388,D
TEST_00389,D
TEST_00390,D
TEST_00391,D
TEST_00392,D
TEST_00393,D
TEST_00394,A
TEST_00395,C
TEST_00396,D
TEST_00397,D
TEST_00398,D
TEST_00399,D
TEST_00400,D
TEST_00401,C
TEST_00402,D
TEST_00403,C
TEST_00404,D
TEST_00405,C
TEST_00406,C
TEST_00407,D
TEST_00408,C
TEST_00409,C
TEST_00410,D
TEST_00411,D
TEST_00412,D
TEST_00413,C
TEST_00414,C
TEST_00415,D
TEST_00416,D
TEST_00417,D
TEST_00418,D
TEST_00419,C
TEST_00420,D
TEST_00421,C
TEST_00422,D
TEST_00423,C
TEST_00424,D
TEST_00425,C
TEST_00426,D
TEST_00427,D
TEST_00428,C
TEST_00429,C
TEST_00430,D
TEST_00431,D
TEST_00432,D
TEST_00433,D
TEST_00434,C
TEST_00435,D
TEST_00436,D
TEST_00437,C
TEST_00438,D
TEST_00439,D
TEST_00440,C
TEST_00441,C
TEST_00442,A
TEST_00443,A
TEST_00444,D
TEST_00445,D
TEST_00446,C
TEST_00447,C
TEST_00448,C
TEST_00449,D
TEST_00450,C
TEST_00451,C
TEST_00452,C
TEST_00453,D
TEST_00454,D
TEST_00455,D
TEST_00456,C
TEST_00457,A
TEST_00458,C
TEST_00459,D
TEST_00460,C
TEST_00461,D
TEST_00462,C
TEST_00463,C
TEST_00464,D
TEST_00465,C
TEST_00466,C
TEST_00467,D
TEST_00468,C
TEST_00469,C
TEST_00470,C
TEST_00471,C
TEST_00472,C
TEST_00473,C
TEST_00474,C
TEST_00475,D
TEST_00476,A
TEST_00477,D
TEST_00478,D
TEST_00479,D
TEST_00480,D
TEST_00481,D
TEST_00482,D
TEST_00483,D
TEST_00484,D
TEST_00485,D
TEST_00486,D
TEST_00487,D
TEST_00488,D
TEST_00489,C
TEST_00490,D
TEST_00491,C
TEST_00492,A
TEST_00493,C
TEST_00494,C
TEST_00495,C
TEST_00496,D
TEST_00497,D
TEST_00498,C
TEST_00499,D
TEST_00500,D
TEST_00501,D
TEST_00502,D
TEST_00503,D
TEST_00504,A
TEST_00505,D
TEST_00506,C
TEST_00507,C
TEST_00508,C
TEST_00509,D
TEST_00510,A
TEST_00511,D
TEST_00512,D
TEST_00513,D
TEST_00514,A
TEST_00515,D
TEST_00516,A
TEST_00517,A
TEST_00518,D
TEST_00519,C
TEST_00520,D
TEST_00521,A
TEST_00522,C
TEST_00523,C
TEST_00524,D
TEST_00525,D
TEST_00526,D
TEST_00527,C
TEST_00528,D
TEST_00529,D
TEST_00530,C
TEST_00531,C
TEST_00532,C
TEST_00533,C
TEST_00534,D
TEST_00535,D
TEST_00536,A
TEST_00537,C
TEST_00538,D
TEST_00539,A
TEST_00540,D
TEST_00541,D
TEST_00542,D
TEST_00543,D
TEST_00544,C
TEST_00545,A
TEST_00546,D
TEST_00547,A
TEST_00548,D
TEST_00549,D
TEST_00550,D
TEST_00551,D
TEST_00552,D
TEST_00553,C
TEST_00554,C
TEST_00555,D
TEST_00556,D
TEST_00557,D
TEST_00558,C
TEST_00559,D
TEST_00560,D
TEST_00561,D
TEST_00562,C
TEST_00563,C
TEST_00564,D
TEST_00565,C
TEST_00566,C
TEST_00567,A
TEST_00568,D
TEST_00569,A
TEST_00570,C
TEST_00571,D
TEST_00572,D
TEST_00573,C
TEST_00574,A
TEST_00575,D
TEST_00576,D
TEST_00577,C
TEST_00578,D
TEST_00579,D
TEST_00580,D
TEST_00581,D
TEST_00582,A
TEST_00583,D
TEST_00584,D
TEST_00585,D
TEST_00586,D
TEST_00587,D
TEST_00588,D
TEST_00589,D
TEST_00590,C
TEST_00591,D
TEST_00592,D
TEST_00593,C
TEST_00594,D
TEST_00595,D
TEST_00596,D
TEST_00597,D
TEST_00598,D
TEST_00599,C
TEST_00600,D
TEST_00601,D
TEST_00602,D
TEST_00603,C
TEST_00604,A
TEST_00605,C
TEST_00606,D
TEST_00607,D
TEST_00608,C
TEST_00609,D
TEST_00610,D
TEST_00611,D
TEST_00612,D
TEST_00613,A
TEST_00614,C
TEST_00615,C
TEST_00616,D
TEST_00617,C
TEST_00618,D
TEST_00619,D
TEST_00620,D
TEST_00621,D
TEST_00622,C
TEST_00623,D
TEST_00624,D
TEST_00625,D
TEST_00626,C
TEST_00627,D
TEST_00628,D
TEST_00629,C
TEST_00630,C
TEST_00631,D
TEST_00632,D
TEST_00633,D
TEST_00634,A
TEST_00635,C
TEST_00636,D
TEST_00637,C
TEST_00638,D
TEST_00639,C
TEST_00640,A
TEST_00641,C
TEST_00642,D
TEST_00643,D
TEST_00644,D
TEST_00645,D
TEST_00646,C
TEST_00647,D
TEST_00648,D
TEST_00649,D
TEST_00650,D
TEST_00651,D
TEST_00652,A
TEST_00653,D
TEST_00654,C
TEST_00655,D
TEST_00656,D
TEST_00657,D
TEST_00658,D
TEST_00659,D
TEST_00660,C
TEST_00661,A
TEST_00662,A
TEST_00663,D
TEST_00664,D
TEST_00665,D
TEST_00666,D
TEST_00667,D
TEST_00668,D
TEST_00669,C
TEST_00670,A
TEST_00671,D
TEST_00672,D
TEST_00673,D
TEST_00674,D
TEST_00675,D
TEST_00676,C
TEST_00677,C
TEST_00678,D
TEST_00679,D
TEST_00680,A
TEST_00681,D
TEST_00682,D
TEST_00683,D
TEST_00684,D
TEST_00685,A
TEST_00686,D
TEST_00687,A
TEST_00688,D
TEST_00689,D
TEST_00690,D
TEST_00691,D
TEST_00692,C
TEST_00693,C
TEST_00694,D
TEST_00695,D
TEST_00696,D
TEST_00697,D
TEST_00698,D
TEST_00699,D
TEST_00700,D
TEST_00701,D
TEST_00702,D
TEST_00703,C
TEST_00704,D
TEST_00705,C
TEST_00706,D
TEST_00707,C
TEST_00708,C
TEST_00709,D
TEST_00710,A
TEST_00711,C
TEST_00712,D
TEST_00713,D
TEST_00714,C
TEST_00715,D
TEST_00716,D
TEST_00717,D
TEST_00718,A
TEST_00719,D
TEST_00720,D
TEST_00721,D
TEST_00722,D
TEST_00723,C
TEST_00724,D
TEST_00725,C
TEST_00726,C
TEST_00727,D
TEST_00728,C
TEST_00729,C
TEST_00730,C
TEST_00731,A
TEST_00732,D
TEST_00733,C
TEST_00734,D
TEST_00735,C
TEST_00736,D
TEST_00737,D
TEST_00738,D
TEST_00739,C
TEST_00740,A
TEST_00741,D
TEST_00742,D
TEST_00743,D
TEST_00744,D
TEST_00745,D
TEST_00746,D
TEST_00747,D
TEST_00748,D
TEST_00749,A
TEST_00750,D
TEST_00751,D
TEST_00752,C
TEST_00753,A
TEST_00754,D
TEST_00755,D
TEST_00756,C
TEST_00757,D
TEST_00758,D
TEST_00759,D
TEST_00760,D
TEST_00761,D
TEST_00762,D
TEST_00763,D
TEST_00764,D
TEST_00765,C
TEST_00766,D
TEST_00767,C
TEST_00768,C
TEST_00769,C
TEST_00770,D
TEST_00771,A
TEST_00772,A
TEST_00773,A
TEST_00774,C
TEST_00775,A
TEST_00776,D
TEST_00777,C
TEST_00778,D
TEST_00779,A
TEST_00780,C
TEST_00781,D
TEST_00782,D
TEST_00783,D
TEST_00784,D
TEST_00785,D
TEST_00786,C
TEST_00787,D
TEST_00788,D
TEST_00789,D
TEST_00790,D
TEST_00791,D
TEST_00792,A
TEST_00793,D
TEST_00794,C
TEST_00795,D
TEST_00796,D
TEST_00797,C
TEST_00798,D
TEST_00799,D
TEST_00800,D
TEST_00801,D
TEST_00802,C
TEST_00803,C
TEST_00804,A
TEST_00805,A
TEST_00806,C
TEST_00807,C
TEST_00808,D
TEST_00809,D
TEST_00810,A
TEST_00811,D
TEST_00812,D
TEST_00813,D
TEST_00814,A
TEST_00815,D
TEST_00816,D
TEST_00817,D
TEST_00818,C
TEST_00819,A
TEST_00820,C
TEST_00821,C
TEST_00822,C
TEST_00823,D
TEST_00824,C
TEST_00825,D
TEST_00826,D
TEST_00827,D
TEST_00828,D
TEST_00829,D
TEST_00830,D
TEST_00831,D
TEST_00832,C
TEST_00833,C
TEST_00834,D
TEST_00835,D
TEST_00836,D
TEST_00837,A
TEST_00838,D
TEST_00839,D
TEST_00840,D
TEST_00841,C
TEST_00842,A
TEST_00843,D
TEST_00844,C
TEST_00845,D
TEST_00846,D
TEST_00847,C
TEST_00848,D
TEST_00849,A
TEST_00850,D
TEST_00851,C
TEST_00852,D
TEST_00853,C
TEST_00854,D
TEST_00855,D
TEST_00856,A
TEST_00857,C
TEST_00858,C
TEST_00859,D
TEST_00860,D
TEST_00861,D
TEST_00862,C
TEST_00863,D
TEST_00864,D
TEST_00865,D
TEST_00866,D
TEST_00867,D
TEST_00868,C
TEST_00869,C
TEST_00870,D
TEST_00871,D
TEST_00872,C
TEST_00873,D
TEST_00874,C
TEST_00875,D
TEST_00876,C
TEST_00877,C
TEST_00878,D
TEST_00879,D
TEST_00880,A
TEST_00881,D
TEST_00882,D
TEST_00883,C
TEST_00884,C
TEST_00885,C
TEST_00886,D
TEST_00887,D
TEST_00888,C
TEST_00889,D
TEST_00890,D
TEST_00891,D
TEST_00892,D
TEST_00893,A
TEST_00894,C
TEST_00895,C
TEST_00896,D
TEST_00897,C
TEST_00898,C
TEST_00899,C
TEST_00900,D
TEST_00901,C
TEST_00902,C
TEST_00903,D
TEST_00904,D
TEST_00905,C
TEST_00906,D
TEST_00907,D
TEST_00908,D
TEST_00909,C
TEST_00910,C
TEST_00911,C
TEST_00912,D
TEST_00913,D
TEST_00914,C
TEST_00915,C
TEST_00916,C
TEST_00917,C
TEST_00918,D
TEST_00919,D
TEST_00920,C
TEST_00921,D
TEST_00922,D
TEST_00923,A
TEST_00924,D
TEST_00925,D
TEST_00926,D
TEST_00927,A
TEST_00928,D
TEST_00929,D
TEST_00930,C
TEST_00931,D
TEST_00932,C
TEST_00933,D
TEST_00934,D
TEST_00935,D
TEST_00936,D
TEST_00937,C
TEST_00938,C
TEST_00939,D
TEST_00940,D
TEST_00941,C
TEST_00942,A
TEST_00943,D
TEST_00944,D
TEST_00945,D
TEST_00946,D
TEST_00947,D
TEST_00948,D
TEST_00949,D
TEST_00950,D
TEST_00951,C
TEST_00952,C
TEST_00953,C
TEST_00954,C
TEST_00955,A
TEST_00956,A
TEST_00957,D
TEST_00958,C
TEST_00959,D
TEST_00960,D
TEST_00961,C
TEST_00962,C
TEST_00963,C
TEST_00964,D
TEST_00965,D
TEST_00966,D
TEST_00967,A
TEST_00968,D
TEST_00969,C
TEST_00970,C
TEST_00971,C
TEST_00972,C
TEST_00973,D
TEST_00974,C
TEST_00975,C
TEST_00976,D
TEST_00977,A
TEST_00978,C
TEST_00979,C
TEST_00980,D
TEST_00981,C
TEST_00982,C
TEST_00983,D
TEST_00984,C
TEST_00985,D
TEST_00986,C
TEST_00987,C
TEST_00988,D
TEST_00989,A
TEST_00990,C
TEST_00991,C
TEST_00992,D
TEST_00993,A
TEST_00994,D
TEST_00995,C
TEST_00996,D
TEST_00997,C
TEST_00998,D
TEST_00999,D
TEST_01000,A
TEST_01001,D
TEST_01002,D
TEST_01003,D
TEST_01004,D
TEST_01005,D
TEST_01006,D
TEST_01007,D
TEST_01008,D
TEST_01009,D
TEST_01010,C
TEST_01011,D
TEST_01012,D
TEST_01013,D
TEST_01014,D
TEST_01015,C
TEST_01016,A
TEST_01017,D
TEST_01018,C
TEST_01019,C
TEST_01020,D
TEST_01021,D
TEST_01022,C
TEST_01023,D
TEST_01024,C
TEST_01025,D
TEST_01026,D
TEST_01027,C
TEST_01028,D
TEST_01029,D
TEST_01030,D
TEST_01031,D
TEST_01032,D
TEST_01033,D
TEST_01034,D
TEST_01035,D
TEST_01036,A
TEST_01037,D
TEST_01038,D
TEST_01039,D
TEST_01040,C
TEST_01041,D
TEST_01042,C
TEST_01043,A
TEST_01044,A
TEST_01045,D
TEST_01046,C
TEST_01047,D
TEST_01048,D
TEST_01049,C
TEST_01050,D
TEST_01051,D
TEST_01052,D
TEST_01053,D
TEST_01054,C
TEST_01055,D
TEST_01056,D
TEST_01057,C
TEST_01058,C
TEST_01059,D
TEST_01060,D
TEST_01061,D
TEST_01062,A
TEST_01063,D
TEST_01064,D
TEST_01065,D
TEST_01066,D
TEST_01067,D
TEST_01068,D
TEST_01069,C
TEST_01070,C
TEST_01071,C
TEST_01072,D
TEST_01073,C
TEST_01074,D
TEST_01075,C
TEST_01076,D
TEST_01077,D
TEST_01078,A
TEST_01079,C
TEST_01080,C
TEST_01081,C
TEST_01082,D
TEST_01083,D
TEST_01084,C
TEST_01085,C
TEST_01086,D
TEST_01087,C
TEST_01088,D
TEST_01089,D
TEST_01090,D
TEST_01091,D
TEST_01092,C
TEST_01093,C
TEST_01094,D
TEST_01095,D
TEST_01096,D
TEST_01097,D
TEST_01098,D
TEST_01099,D
TEST_01100,C
TEST_01101,D
TEST_01102,D
TEST_01103,D
TEST_01104,D
TEST_01105,C
TEST_01106,D
TEST_01107,D
TEST_01108,D
TEST_01109,D
TEST_01110,A
TEST_01111,D
TEST_01112,D
TEST_01113,D
TEST_01114,D
TEST_01115,C
TEST_01116,C
TEST_01117,C
TEST_01118,D
TEST_01119,C
TEST_01120,D
TEST_01121,D
TEST_01122,D
TEST_01123,D
TEST_01124,D
TEST_01125,C
TEST_01126,D
TEST_01127,C
TEST_01128,C
TEST_01129,A
TEST_01130,D
TEST_01131,D
TEST_01132,C
TEST_01133,D
TEST_01134,D
TEST_01135,D
TEST_01136,D
TEST_01137,D
TEST_01138,C
TEST_01139,C
TEST_01140,D
TEST_01141,D
TEST_01142,D
TEST_01143,C
TEST_01144,D
TEST_01145,D
TEST_01146,D
TEST_01147,D
TEST_01148,D
TEST_01149,D
TEST_01150,C
TEST_01151,D
TEST_01152,D
TEST_01153,A
TEST_01154,C
TEST_01155,C
TEST_01156,C
TEST_01157,C
TEST_01158,C
TEST_01159,D
TEST_01160,D
TEST_01161,D
TEST_01162,D
TEST_01163,D
TEST_01164,C
TEST_01165,C
TEST_01166,C
TEST_01167,D
TEST_01168,D
TEST_01169,D
TEST_01170,D
TEST_01171,C
TEST_01172,D
TEST_01173,A
TEST_01174,D
TEST_01175,D
TEST_01176,A
TEST_01177,D
TEST_01178,D
TEST_01179,C
TEST_01180,D
TEST_01181,C
TEST_01182,D
TEST_01183,D
TEST_01184,D
TEST_01185,C
TEST_01186,D
TEST_01187,C
TEST_01188,C
TEST_01189,D
TEST_01190,D
TEST_01191,C
TEST_01192,C
TEST_01193,D
TEST_01194,D
TEST_01195,D
TEST_01196,D
TEST_01197,D
TEST_01198,D
TEST_01199,D
TEST_01200,A
TEST_01201,D
TEST_01202,D
TEST_01203,D
TEST_01204,D
TEST_01205,D
TEST_01206,D
TEST_01207,D
TEST_01208,D
TEST_01209,D
TEST_01210,D
TEST_01211,D
TEST_01212,D
TEST_01213,D
TEST_01214,D
TEST_01215,D
TEST_01216,D
TEST_01217,C
TEST_01218,C
TEST_01219,A
TEST_01220,D
TEST_01221,D
TEST_01222,C
TEST_01223,D
TEST_01224,C
TEST_01225,A
TEST_01226,D
TEST_01227,D
TEST_01228,D
TEST_01229,D
TEST_01230,C
TEST_01231,D
TEST_01232,D
TEST_01233,C
TEST_01234,D
TEST_01235,C
TEST_01236,D
TEST_01237,D
TEST_01238,A
TEST_01239,C
TEST_01240,D
TEST_01241,D
TEST_01242,D
TEST_01243,C
TEST_01244,C
TEST_01245,C
TEST_01246,C
TEST_01247,D
TEST_01248,D
TEST_01249,D
TEST_01250,C
TEST_01251,A
TEST_01252,D
TEST_01253,C
TEST_01254,A
TEST_01255,D
TEST_01256,C
TEST_01257,D
TEST_01258,D
TEST_01259,D
TEST_01260,D
TEST_01261,D
TEST_01262,D
TEST_01263,D
TEST_01264,C
TEST_01265,D
TEST_01266,D
TEST_01267,C
TEST_01268,C
TEST_01269,D
TEST_01270,D
TEST_01271,D
TEST_01272,D
TEST_01273,C
TEST_01274,D
TEST_01275,D
TEST_01276,D
TEST_01277,D
TEST_01278,C
TEST_01279,D
TEST_01280,D
TEST_01281,D
TEST_01282,D
TEST_01283,D
TEST_01284,D
TEST_01285,D
TEST_01286,D
TEST_01287,D
TEST_01288,D
TEST_01289,D
TEST_01290,D
TEST_01291,D
TEST_01292,D
TEST_01293,A
TEST_01294,C
TEST_01295,D
TEST_01296,C
TEST_01297,D
TEST_01298,C
TEST_01299,D
TEST_01300,D
TEST_01301,D
TEST_01302,D
TEST_01303,D
TEST_01304,D
TEST_01305,A
TEST_01306,C
TEST_01307,D
TEST_01308,C
TEST_01309,C
TEST_01310,D
TEST_01311,D
TEST_01312,D
TEST_01313,A
TEST_01314,D
TEST_01315,C
TEST_01316,D
TEST_01317,C
TEST_01318,D
TEST_01319,D
TEST_01320,A
TEST_01321,C
TEST_01322,D
TEST_01323,D
TEST_01324,D
TEST_01325,C
TEST_01326,D
TEST_01327,D
TEST_01328,D
TEST_01329,D
TEST_01330,D
TEST_01331,C
TEST_01332,D
TEST_01333,A
TEST_01334,D
TEST_01335,D
TEST_01336,C
TEST_01337,C
TEST_01338,C
TEST_01339,D
TEST_01340,D
TEST_01341,A
TEST_01342,D
TEST_01343,D
TEST_01344,C
TEST_01345,D
TEST_01346,C
TEST_01347,D
TEST_01348,A
TEST_01349,C
TEST_01350,D
TEST_01351,C
TEST_01352,D
TEST_01353,D
TEST_01354,D
TEST_01355,D
TEST_01356,A
TEST_01357,D
TEST_01358,D
TEST_01359,C
TEST_01360,C
TEST_01361,D
TEST_01362,C
TEST_01363,C
TEST_01364,A
TEST_01365,D
TEST_01366,A
TEST_01367,D
TEST_01368,C
TEST_01369,C
TEST_01370,C
TEST_01371,C
TEST_01372,D
TEST_01373,D
TEST_01374,D
TEST_01375,C
TEST_01376,C
TEST_01377,D
TEST_01378,C
TEST_01379,C
TEST_01380,D
TEST_01381,D
TEST_01382,D
TEST_01383,D
TEST_01384,D
TEST_01385,D
TEST_01386,C
TEST_01387,D
TEST_01388,D
TEST_01389,D
TEST_01390,D
TEST_01391,C
TEST_01392,D
TEST_01393,A
TEST_01394,A
TEST_01395,A
TEST_01396,D
TEST_01397,D
TEST_01398,A
TEST_01399,D
TEST_01400,D
TEST_01401,D
TEST_01402,D
TEST_01403,D
TEST_01404,D
TEST_01405,D
TEST_01406,D
TEST_01407,D
TEST_01408,A
TEST_01409,C
TEST_01410,D
TEST_01411,D
TEST_01412,D
TEST_01413,D
TEST_01414,D
TEST_01415,A
TEST_01416,C
TEST_01417,C
TEST_01418,C
TEST_01419,C
TEST_01420,D
TEST_01421,D
TEST_01422,C
TEST_01423,D
TEST_01424,D
TEST_01425,C
TEST_01426,C
TEST_01427,D
TEST_01428,C
TEST_01429,D
TEST_01430,C
TEST_01431,D
TEST_01432,D
TEST_01433,D
TEST_01434,D
TEST_01435,C
TEST_01436,C
TEST_01437,A
TEST_01438,D
TEST_01439,D
TEST_01440,C
TEST_01441,D
TEST_01442,D
TEST_01443,C
TEST_01444,C
TEST_01445,C
TEST_01446,D
TEST_01447,C
TEST_01448,C
TEST_01449,D
TEST_01450,C
TEST_01451,C
TEST_01452,D
TEST_01453,C
TEST_01454,D
TEST_01455,D
TEST_01456,C
TEST_01457,C
TEST_01458,D
TEST_01459,D
TEST_01460,D
TEST_01461,C
TEST_01462,D
TEST_01463,C
TEST_01464,C
TEST_01465,D
TEST_01466,C
TEST_01467,C
TEST_01468,D
TEST_01469,D
TEST_01470,C
TEST_01471,D
TEST_01472,D
TEST_01473,C
TEST_01474,C
TEST_01475,D
TEST_01476,C
TEST_01477,D
TEST_01478,D
TEST_01479,C
TEST_01480,D
TEST_01481,D
TEST_01482,D
TEST_01483,D
TEST_01484,D
TEST_01485,D
TEST_01486,C
TEST_01487,D
TEST_01488,C
TEST_01489,D
TEST_01490,C
TEST_01491,D
TEST_01492,D
TEST_01493,D
TEST_01494,D
TEST_01495,C
TEST_01496,C
TEST_01497,D
TEST_01498,D
TEST_01499,D
TEST_01500,C
TEST_01501,D
TEST_01502,D
TEST_01503,C
TEST_01504,C
TEST_01505,D
TEST_01506,C
TEST_01507,C
TEST_01508,D
TEST_01509,D
TEST_01510,C
TEST_01511,D
TEST_01512,D
TEST_01513,C
TEST_01514,D
TEST_01515,C
TEST_01516,C
TEST_01517,D
TEST_01518,D
TEST_01519,D
TEST_01520,D
TEST_01521,C
TEST_01522,D
TEST_01523,C
TEST_01524,C
TEST_01525,D
TEST_01526,A
TEST_01527,D
TEST_01528,C
TEST_01529,D
TEST_01530,C
TEST_01531,D
TEST_01532,D
TEST_01533,C
TEST_01534,D
TEST_01535,A
TEST_01536,D
TEST_01537,D
TEST_01538,D
TEST_01539,D
TEST_01540,D
TEST_01541,A
TEST_01542,D
TEST_01543,D
TEST_01544,D
TEST_01545,D
TEST_01546,C
TEST_01547,D
TEST_01548,C
TEST_01549,D
TEST_01550,C
TEST_01551,D
TEST_01552,C
